TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
mann	O	_	_	_	_	_	_	_	_
aber	O	_	_	_	_	_	_	_	_
ist	O	_	_	_	_	_	_	_	_
selbst	O	_	_	_	_	_	_	_	_
gar	O	_	_	_	_	_	_	_	_
nicht	O	_	_	_	_	_	_	_	_
mit	O	_	_	_	_	_	_	_	_
seinen	O	_	_	_	_	_	_	_	_
schwiger	O	_	_	_	_	_	_	_	_
vatt	O	_	_	_	_	_	_	_	_
er	O	_	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_	_
disemm	O	_	_	_	_	_	_	_	_
stick	O	_	_	_	_	_	_	_	_
Zu	O	_	_	_	_	_	_	_	_
friden	O	_	_	_	_	_	_	_	_
gewest	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
mindlich	O	_	_	_	_	_	_	_	_
von	O	_	_	_	_	_	_	_	_
allen	O	_	_	_	_	_	_	_	_
hir	O	_	_	_	_	_	_	_	_
von	O	_	_	_	_	_	_	_	_
mehr	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_

ich	O	_	_	_	_	_	_	_	_
wolt	O	_	_	_	_	_	_	_	_
wir	O	_	_	_	_	_	_	_	_
wöre˷	O	_	_	_	_	_	_	_	_
schon	O	_	_	_	_	_	_	_	_
beÿ	O	_	_	_	_	_	_	_	_
sammen	O	_	_	_	_	_	_	_	_
ich	O	_	_	_	_	_	_	_	_
hab	O	_	_	_	_	_	_	_	_
viel	O	_	_	_	_	_	_	_	_
mit	O	_	_	_	_	_	_	_	_
sie	O	_	_	_	_	_	_	_	_
Zu	O	_	_	_	_	_	_	_	_
räden	O	_	_	_	_	_	_	_	_

von	O	_	_	_	_	_	_	_	_
carelen	B-PER	_	_	_	_	_	_	_	_
hab	O	_	_	_	_	_	_	_	_
ich	O	_	_	_	_	_	_	_	_
noch	O	_	_	_	_	_	_	_	_
keine	O	_	_	_	_	_	_	_	_
nach	O	_	_	_	_	_	_	_	_
richt	O	_	_	_	_	_	_	_	_
wenn	O	_	_	_	_	_	_	_	_
er	O	_	_	_	_	_	_	_	_
kömmt	O	_	_	_	_	_	_	_	_
wolte	O	_	_	_	_	_	_	_	_
ihm	O	_	_	_	_	_	_	_	_
alle	O	_	_	_	_	_	_	_	_
stunden	O	_	_	_	_	_	_	_	_
winsche˷	O	_	_	_	_	_	_	_	_
ich	O	_	_	_	_	_	_	_	_
komm	O	_	_	_	_	_	_	_	_
so	O	_	_	_	_	_	_	_	_
alleine	O	_	_	_	_	_	_	_	_
nicht	O	_	_	_	_	_	_	_	_
Zu	O	_	_	_	_	_	_	_	_
recht	O	_	_	_	_	_	_	_	_
denn	O	_	_	_	_	_	_	_	_
weiblichen	O	_	_	_	_	_	_	_	_
geschlecht	O	_	_	_	_	_	_	_	_
fehlt	O	_	_	_	_	_	_	_	_
doch	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
erenst	O	_	_	_	_	_	_	_	_
und	O	_	_	_	_	_	_	_	_
nach	O	_	_	_	_	_	_	_	_
druck	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_

meine	O	_	_	_	_	_	_	_	_
libe	O	_	_	_	_	_	_	_	_
lore	B-PER	_	_	_	_	_	_	_	_
kiß	O	_	_	_	_	_	_	_	_
ich	O	_	_	_	_	_	_	_	_
1000	O	_	_	_	_	_	_	_	_
mahl	O	_	_	_	_	_	_	_	_
weil	O	_	_	_	_	_	_	_	_
ich	O	_	_	_	_	_	_	_	_
an	O	_	_	_	_	_	_	_	_
sie	O	_	_	_	_	_	_	_	_
schreibe	O	_	_	_	_	_	_	_	_
über	O	_	_	_	_	_	_	_	_
gehe	O	_	_	_	_	_	_	_	_
ich	O	_	_	_	_	_	_	_	_
sie	O	_	_	_	_	_	_	_	_
diß	O	_	_	_	_	_	_	_	_
mahl	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
ich	O	_	_	_	_	_	_	_	_
freüe	O	_	_	_	_	_	_	_	_
mich	O	_	_	_	_	_	_	_	_
mit	O	_	_	_	_	_	_	_	_
eich	O	_	_	_	_	_	_	_	_
beÿden	O	_	_	_	_	_	_	_	_
über	O	_	_	_	_	_	_	_	_
daß	O	_	_	_	_	_	_	_	_
vergnigen	O	_	_	_	_	_	_	_	_
so	O	_	_	_	_	_	_	_	_
ihr	O	_	_	_	_	_	_	_	_
Zu	O	_	_	_	_	_	_	_	_
halle	B-LOC	_	_	_	_	_	_	_	_
gehabt	O	_	_	_	_	_	_	_	_
ich	O	_	_	_	_	_	_	_	_
hab	O	_	_	_	_	_	_	_	_
hir	O	_	_	_	_	_	_	_	_
schlechtes	O	_	_	_	_	_	_	_	_
gehabt	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
hab	O	_	_	_	_	_	_	_	_
fast	O	_	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_	_
feüer	O	_	_	_	_	_	_	_	_
tag	O	_	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_	_
trähnen	O	_	_	_	_	_	_	_	_
geschwumben	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
ach	O	_	_	_	_	_	_	_	_
gott	B-PER	_	_	_	_	_	_	_	_
helf	O	_	_	_	_	_	_	_	_
doch	O	_	_	_	_	_	_	_	_
daß	O	_	_	_	_	_	_	_	_
wir	O	_	_	_	_	_	_	_	_
mit	O	_	_	_	_	_	_	_	_
seinen	O	_	_	_	_	_	_	_	_
willen	O	_	_	_	_	_	_	_	_
Zu	O	_	_	_	_	_	_	_	_
friden	O	_	_	_	_	_	_	_	_
sind	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
es	O	_	_	_	_	_	_	_	_
wird	O	_	_	_	_	_	_	_	_
ia	O	_	_	_	_	_	_	_	_
auch	O	_	_	_	_	_	_	_	_
noch	O	_	_	_	_	_	_	_	_
anders	O	_	_	_	_	_	_	_	_
werde˷	O	_	_	_	_	_	_	_	_

ich	O	_	_	_	_	_	_	_	_
schick	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
lorel	B-PER	_	_	_	_	_	_	_	_
mit	O	_	_	_	_	_	_	_	_
vielen	O	_	_	_	_	_	_	_	_
danck	O	_	_	_	_	_	_	_	_
demm	O	_	_	_	_	_	_	_	_
thaller	O	_	_	_	_	_	_	_	_
vor	O	_	_	_	_	_	_	_	_
daß	O	_	_	_	_	_	_	_	_
tt	O	_	_	_	_	_	_	_	_
Caffe	O	_	_	_	_	_	_	_	_
bohnen	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
dine	O	_	_	_	_	_	_	_	_
ihr	O	_	_	_	_	_	_	_	_
wider	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_

unßeren	O	_	_	_	_	_	_	_	_
informator	O	_	_	_	_	_	_	_	_
hatt	O	_	_	_	_	_	_	_	_
es	O	_	_	_	_	_	_	_	_
trefflich	O	_	_	_	_	_	_	_	_
Zu	O	_	_	_	_	_	_	_	_
halle	B-LOC	_	_	_	_	_	_	_	_
gefallen	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
so	O	_	_	_	_	_	_	_	_
ich	O	_	_	_	_	_	_	_	_
daß	O	_	_	_	_	_	_	_	_
leben	O	_	_	_	_	_	_	_	_
behalte	O	_	_	_	_	_	_	_	_
will	O	_	_	_	_	_	_	_	_
ich	O	_	_	_	_	_	_	_	_
mich	O	_	_	_	_	_	_	_	_
kinftich	O	_	_	_	_	_	_	_	_
nichts	O	_	_	_	_	_	_	_	_
hindern	O	_	_	_	_	_	_	_	_
laßen	O	_	_	_	_	_	_	_	_
daß	O	_	_	_	_	_	_	_	_
ich	O	_	_	_	_	_	_	_	_
diß	O	_	_	_	_	_	_	_	_
mahl	O	_	_	_	_	_	_	_	_
nicht	O	_	_	_	_	_	_	_	_
mit	O	_	_	_	_	_	_	_	_
gangen	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
ist	O	_	_	_	_	_	_	_	_
vor	O	_	_	_	_	_	_	_	_
meinen	O	_	_	_	_	_	_	_	_
eüserlichen	O	_	_	_	_	_	_	_	_
körber	O	_	_	_	_	_	_	_	_
dinlich	O	_	_	_	_	_	_	_	_
gewest	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
ich	O	_	_	_	_	_	_	_	_
weh	O	_	_	_	_	_	_	_	_
sonder	O	_	_	_	_	_	_	_	_
lich	O	_	_	_	_	_	_	_	_
an	O	_	_	_	_	_	_	_	_
flißen	O	_	_	_	_	_	_	_	_
wie	O	_	_	_	_	_	_	_	_
schlak	O	_	_	_	_	_	_	_	_
fliße	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
daß	O	_	_	_	_	_	_	_	_
ich	O	_	_	_	_	_	_	_	_
deß	O	_	_	_	_	_	_	_	_
winders	O	_	_	_	_	_	_	_	_
nicht	O	_	_	_	_	_	_	_	_
mehr	O	_	_	_	_	_	_	_	_
wie	O	_	_	_	_	_	_	_	_
vor	O	_	_	_	_	_	_	_	_
hero	O	_	_	_	_	_	_	_	_
reiß˷	O	_	_	_	_	_	_	_	_
kann	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_

sagen	O	_	_	_	_	_	_	_	_
sie	O	_	_	_	_	_	_	_	_
doch	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
lorel	B-PER	_	_	_	_	_	_	_	_
sie	O	_	_	_	_	_	_	_	_
soll	O	_	_	_	_	_	_	_	_
mir	O	_	_	_	_	_	_	_	_
berichten	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
wie	O	_	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_	_
reimmnitzen	B-PER	_	_	_	_	_	_	_	_
ist	O	_	_	_	_	_	_	_	_
und	O	_	_	_	_	_	_	_	_
ob	O	_	_	_	_	_	_	_	_
sie	O	_	_	_	_	_	_	_	_
sie	O	_	_	_	_	_	_	_	_
behelt	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_

noch	O	_	_	_	_	_	_	_	_
eines	O	_	_	_	_	_	_	_	_
felt	O	_	_	_	_	_	_	_	_
mir	O	_	_	_	_	_	_	_	_
ein	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
23	O	_	_	_	_	_	_	_	_
ist	O	_	_	_	_	_	_	_	_
wie	O	_	_	_	_	_	_	_	_
ich	O	_	_	_	_	_	_	_	_
höre	O	_	_	_	_	_	_	_	_
mit	O	_	_	_	_	_	_	_	_
miß	O	_	_	_	_	_	_	_	_
vergnigen	O	_	_	_	_	_	_	_	_
von	O	_	_	_	_	_	_	_	_
loben	B-LOC	_	_	_	_	_	_	_	_
stein	I-LOC	_	_	_	_	_	_	_	_
nach	O	_	_	_	_	_	_	_	_
gera	B-LOC	_	_	_	_	_	_	_	_
und	O	_	_	_	_	_	_	_	_
soll	O	_	_	_	_	_	_	_	_
sich	O	_	_	_	_	_	_	_	_
alta	O	_	_	_	_	_	_	_	_
auf	O	_	_	_	_	_	_	_	_
de˷	O	_	_	_	_	_	_	_	_
schloß	O	_	_	_	_	_	_	_	_
auf	O	_	_	_	_	_	_	_	_
halten	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
nuhn	O	_	_	_	_	_	_	_	_
ist	O	_	_	_	_	_	_	_	_
mir	O	_	_	_	_	_	_	_	_
bange	O	_	_	_	_	_	_	_	_
daß	O	_	_	_	_	_	_	_	_
daß	O	_	_	_	_	_	_	_	_
gude	O	_	_	_	_	_	_	_	_
so	O	_	_	_	_	_	_	_	_
ietzt	O	_	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_	_
ihm	O	_	_	_	_	_	_	_	_
ist	O	_	_	_	_	_	_	_	_
an	O	_	_	_	_	_	_	_	_
ienemm	O	_	_	_	_	_	_	_	_
orde	O	_	_	_	_	_	_	_	_
nicht	O	_	_	_	_	_	_	_	_
verderbt	O	_	_	_	_	_	_	_	_
wird	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
dann	O	_	_	_	_	_	_	_	_
graf	B-PER	_	_	_	_	_	_	_	_
fritz	I-PER	_	_	_	_	_	_	_	_
von	I-PER	_	_	_	_	_	_	_	_
schön	I-PER	_	_	_	_	_	_	_	_
burg	I-PER	_	_	_	_	_	_	_	_
soll	O	_	_	_	_	_	_	_	_
dord	O	_	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_	_
ein	O	_	_	_	_	_	_	_	_
recht	O	_	_	_	_	_	_	_	_
laster	O	_	_	_	_	_	_	_	_
leben	O	_	_	_	_	_	_	_	_
gerahten	O	_	_	_	_	_	_	_	_
sei˷	O	_	_	_	_	_	_	_	_

Erl	O	_	_	_	_	_	_	_	_
dragen	O	_	_	_	_	_	_	_	_
doch	O	_	_	_	_	_	_	_	_
vor	O	_	_	_	_	_	_	_	_
seine	O	_	_	_	_	_	_	_	_
seele	O	_	_	_	_	_	_	_	_
dord	O	_	_	_	_	_	_	_	_
sorgfalt	O	_	_	_	_	_	_	_	_
böse	O	_	_	_	_	_	_	_	_
exsempel	O	_	_	_	_	_	_	_	_
verderben	O	_	_	_	_	_	_	_	_
gude	O	_	_	_	_	_	_	_	_
sitten	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_

so	O	_	_	_	_	_	_	_	_
sie	O	_	_	_	_	_	_	_	_
denn	O	_	_	_	_	_	_	_	_
lieben	O	_	_	_	_	_	_	_	_
hau	B-PER	_	_	_	_	_	_	_	_
man˷	I-PER	_	_	_	_	_	_	_	_
sehen	O	_	_	_	_	_	_	_	_
griße˷	O	_	_	_	_	_	_	_	_
sie	O	_	_	_	_	_	_	_	_
ihm	O	_	_	_	_	_	_	_	_
von	O	_	_	_	_	_	_	_	_
mir	O	_	_	_	_	_	_	_	_
so	O	_	_	_	_	_	_	_	_
ich	O	_	_	_	_	_	_	_	_
nunder	O	_	_	_	_	_	_	_	_
kommen	O	_	_	_	_	_	_	_	_
wollen	O	_	_	_	_	_	_	_	_
wir	O	_	_	_	_	_	_	_	_
ein	O	_	_	_	_	_	_	_	_
mahl	O	_	_	_	_	_	_	_	_
Zu	O	_	_	_	_	_	_	_	_
ihm	O	_	_	_	_	_	_	_	_
fahren	O	_	_	_	_	_	_	_	_
und	O	_	_	_	_	_	_	_	_
bredichen	O	_	_	_	_	_	_	_	_
höre˷	O	_	_	_	_	_	_	_	_

diß	O	_	_	_	_	_	_	_	_
beÿ	O	_	_	_	_	_	_	_	_
kommende	O	_	_	_	_	_	_	_	_
beckgen	O	_	_	_	_	_	_	_	_
bitte	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
Trackstorfin	B-PER	_	_	_	_	_	_	_	_
Zu	O	_	_	_	_	_	_	_	_
geben	O	_	_	_	_	_	_	_	_

M	B-PER	_	_	_	_	_	_	_	_
thilen	I-PER	_	_	_	_	_	_	_	_
ist	O	_	_	_	_	_	_	_	_
nuhn	O	_	_	_	_	_	_	_	_
an	O	_	_	_	_	_	_	_	_
kommen	O	_	_	_	_	_	_	_	_
gott	B-PER	_	_	_	_	_	_	_	_
gebe	O	_	_	_	_	_	_	_	_
daß	O	_	_	_	_	_	_	_	_
er	O	_	_	_	_	_	_	_	_
ein	O	_	_	_	_	_	_	_	_
schlegt	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
ich	O	_	_	_	_	_	_	_	_
winschte	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
daß	O	_	_	_	_	_	_	_	_
er	O	_	_	_	_	_	_	_	_
so	O	_	_	_	_	_	_	_	_
viel	O	_	_	_	_	_	_	_	_
lebentich	O	_	_	_	_	_	_	_	_
erkandnuß	O	_	_	_	_	_	_	_	_
und	O	_	_	_	_	_	_	_	_
christenthum	O	_	_	_	_	_	_	_	_
haben	O	_	_	_	_	_	_	_	_
möchte	O	_	_	_	_	_	_	_	_
als	O	_	_	_	_	_	_	_	_
er	O	_	_	_	_	_	_	_	_
geschicke	O	_	_	_	_	_	_	_	_
Zu	O	_	_	_	_	_	_	_	_
haben	O	_	_	_	_	_	_	_	_
scheinet	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
so	O	_	_	_	_	_	_	_	_
solte	O	_	_	_	_	_	_	_	_
unßer	O	_	_	_	_	_	_	_	_
Zweck	O	_	_	_	_	_	_	_	_
wohl	O	_	_	_	_	_	_	_	_
er	O	_	_	_	_	_	_	_	_
fillet	O	_	_	_	_	_	_	_	_
sein	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_

dann	O	_	_	_	_	_	_	_	_
einmahl	O	_	_	_	_	_	_	_	_
nödich	O	_	_	_	_	_	_	_	_
gewest	O	_	_	_	_	_	_	_	_
wöre	O	_	_	_	_	_	_	_	_
einen	O	_	_	_	_	_	_	_	_
gesetzten	O	_	_	_	_	_	_	_	_
und	O	_	_	_	_	_	_	_	_
erfahrnen	O	_	_	_	_	_	_	_	_
christen	O	_	_	_	_	_	_	_	_
nach	O	_	_	_	_	_	_	_	_
hirschberg	B-LOC	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
Zu	O	_	_	_	_	_	_	_	_
thun	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
gott	B-PER	_	_	_	_	_	_	_	_
gebe	O	_	_	_	_	_	_	_	_
es	O	_	_	_	_	_	_	_	_
daß	O	_	_	_	_	_	_	_	_
er	O	_	_	_	_	_	_	_	_
es	O	_	_	_	_	_	_	_	_
seÿ	O	_	_	_	_	_	_	_	_
oder	O	_	_	_	_	_	_	_	_
noch	O	_	_	_	_	_	_	_	_
wird	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_

ich	O	_	_	_	_	_	_	_	_
habe	O	_	_	_	_	_	_	_	_
dises	O	_	_	_	_	_	_	_	_
meinen	O	_	_	_	_	_	_	_	_
bruder	O	_	_	_	_	_	_	_	_
auch	O	_	_	_	_	_	_	_	_
geschriben	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
erig	B-PER	_	_	_	_	_	_	_	_
ligt	O	_	_	_	_	_	_	_	_
mir	O	_	_	_	_	_	_	_	_
doch	O	_	_	_	_	_	_	_	_
noch	O	_	_	_	_	_	_	_	_
immer	O	_	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_	_
sinn	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
wann	O	_	_	_	_	_	_	_	_
mann	O	_	_	_	_	_	_	_	_
ienen	O	_	_	_	_	_	_	_	_
nur	O	_	_	_	_	_	_	_	_
erst	O	_	_	_	_	_	_	_	_
gesehen	O	_	_	_	_	_	_	_	_
hätte	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
ehe	O	_	_	_	_	_	_	_	_
mann	O	_	_	_	_	_	_	_	_
disen	O	_	_	_	_	_	_	_	_
genommen	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
ietzt	O	_	_	_	_	_	_	_	_
ist	O	_	_	_	_	_	_	_	_
noch	O	_	_	_	_	_	_	_	_
nichts	O	_	_	_	_	_	_	_	_
von	O	_	_	_	_	_	_	_	_
ihmm	O	_	_	_	_	_	_	_	_
Zu	O	_	_	_	_	_	_	_	_
sagen	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
kinftich	O	_	_	_	_	_	_	_	_
ein	O	_	_	_	_	_	_	_	_
mehreres	O	_	_	_	_	_	_	_	_

watztorf	B-PER	_	_	_	_	_	_	_	_
hatt	O	_	_	_	_	_	_	_	_
mich	O	_	_	_	_	_	_	_	_
sehr	O	_	_	_	_	_	_	_	_
umb	O	_	_	_	_	_	_	_	_
resolutzion	O	_	_	_	_	_	_	_	_
geblagt	O	_	_	_	_	_	_	_	_
dann	O	_	_	_	_	_	_	_	_
sein	O	_	_	_	_	_	_	_	_
iahr	O	_	_	_	_	_	_	_	_
ist	O	_	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_	_
14	O	_	_	_	_	_	_	_	_
tagen	O	_	_	_	_	_	_	_	_
auß	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
ich	O	_	_	_	_	_	_	_	_
weiß	O	_	_	_	_	_	_	_	_
nicht	O	_	_	_	_	_	_	_	_
wie	O	_	_	_	_	_	_	_	_
ich	O	_	_	_	_	_	_	_	_
es	O	_	_	_	_	_	_	_	_
nuhn	O	_	_	_	_	_	_	_	_
machen	O	_	_	_	_	_	_	_	_
soll	O	_	_	_	_	_	_	_	_
daß	O	_	_	_	_	_	_	_	_
ich	O	_	_	_	_	_	_	_	_
mich	O	_	_	_	_	_	_	_	_
beÿ	O	_	_	_	_	_	_	_	_
dise˷	O	_	_	_	_	_	_	_	_
gritel	O	_	_	_	_	_	_	_	_
kopf	O	_	_	_	_	_	_	_	_
legitemire	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
daß	O	_	_	_	_	_	_	_	_
es	O	_	_	_	_	_	_	_	_
Erl	O	_	_	_	_	_	_	_	_
wille	O	_	_	_	_	_	_	_	_
auch	O	_	_	_	_	_	_	_	_
so	O	_	_	_	_	_	_	_	_
ist	O	_	_	_	_	_	_	_	_

werde	O	_	_	_	_	_	_	_	_
wohl	O	_	_	_	_	_	_	_	_
waß	O	_	_	_	_	_	_	_	_
auf	O	_	_	_	_	_	_	_	_
setzen	O	_	_	_	_	_	_	_	_
laßen	O	_	_	_	_	_	_	_	_
miße˷	O	_	_	_	_	_	_	_	_
auf	O	_	_	_	_	_	_	_	_
solche	O	_	_	_	_	_	_	_	_
ard	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
als	O	_	_	_	_	_	_	_	_
einen	O	_	_	_	_	_	_	_	_
aus	O	_	_	_	_	_	_	_	_
Zuch	O	_	_	_	_	_	_	_	_
auß	O	_	_	_	_	_	_	_	_
beÿder	O	_	_	_	_	_	_	_	_
schreiben	O	_	_	_	_	_	_	_	_
mit	O	_	_	_	_	_	_	_	_
demme	O	_	_	_	_	_	_	_	_
ich	O	_	_	_	_	_	_	_	_
mich	O	_	_	_	_	_	_	_	_
confirmirte	O	_	_	_	_	_	_	_	_
und	O	_	_	_	_	_	_	_	_
begeren	O	_	_	_	_	_	_	_	_
er	O	_	_	_	_	_	_	_	_
möchte	O	_	_	_	_	_	_	_	_
sich	O	_	_	_	_	_	_	_	_
drauf	O	_	_	_	_	_	_	_	_
erkleren	O	_	_	_	_	_	_	_	_
ob	O	_	_	_	_	_	_	_	_
er	O	_	_	_	_	_	_	_	_
so	O	_	_	_	_	_	_	_	_
ein	O	_	_	_	_	_	_	_	_
gehen	O	_	_	_	_	_	_	_	_
wolte	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_

wo	O	_	_	_	_	_	_	_	_
er	O	_	_	_	_	_	_	_	_
nicht	O	_	_	_	_	_	_	_	_
will	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
misten	O	_	_	_	_	_	_	_	_
wir	O	_	_	_	_	_	_	_	_
wohl	O	_	_	_	_	_	_	_	_
begeren	O	_	_	_	_	_	_	_	_
daß	O	_	_	_	_	_	_	_	_
er	O	_	_	_	_	_	_	_	_
Ein	O	_	_	_	_	_	_	_	_
virdel	O	_	_	_	_	_	_	_	_
iahr	O	_	_	_	_	_	_	_	_
noch	O	_	_	_	_	_	_	_	_
dinde	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
vor	O	_	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_	_
alte	O	_	_	_	_	_	_	_	_
besoltung	O	_	_	_	_	_	_	_	_
oder	O	_	_	_	_	_	_	_	_
daß	O	_	_	_	_	_	_	_	_
mann	O	_	_	_	_	_	_	_	_
ihmm	O	_	_	_	_	_	_	_	_
diß	O	_	_	_	_	_	_	_	_
virdel	O	_	_	_	_	_	_	_	_
iahr	O	_	_	_	_	_	_	_	_
so	O	_	_	_	_	_	_	_	_
viel	O	_	_	_	_	_	_	_	_
göbe	O	_	_	_	_	_	_	_	_
als	O	_	_	_	_	_	_	_	_
er	O	_	_	_	_	_	_	_	_
verlangt	O	_	_	_	_	_	_	_	_
hätte	O	_	_	_	_	_	_	_	_
von	O	_	_	_	_	_	_	_	_
hauß	O	_	_	_	_	_	_	_	_
auß	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
letzte	O	_	_	_	_	_	_	_	_
brif	O	_	_	_	_	_	_	_	_
und	O	_	_	_	_	_	_	_	_
seine	O	_	_	_	_	_	_	_	_
resolutzion	O	_	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_	_
denn	O	_	_	_	_	_	_	_	_
selben	O	_	_	_	_	_	_	_	_
ist	O	_	_	_	_	_	_	_	_
an	O	_	_	_	_	_	_	_	_
Erl	O	_	_	_	_	_	_	_	_
gewest	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
wöre	O	_	_	_	_	_	_	_	_
freilich	O	_	_	_	_	_	_	_	_
gud	O	_	_	_	_	_	_	_	_
gewest	O	_	_	_	_	_	_	_	_
wenn	O	_	_	_	_	_	_	_	_
ihmm	O	_	_	_	_	_	_	_	_
Erl	O	_	_	_	_	_	_	_	_
kirtzlich	O	_	_	_	_	_	_	_	_
darauf	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
unßere	O	_	_	_	_	_	_	_	_
einstimmige	O	_	_	_	_	_	_	_	_
resolutzion	O	_	_	_	_	_	_	_	_
geandwordet	O	_	_	_	_	_	_	_	_
hätten	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_

ich	O	_	_	_	_	_	_	_	_
weiß	O	_	_	_	_	_	_	_	_
ietzt	O	_	_	_	_	_	_	_	_
fast	O	_	_	_	_	_	_	_	_
nicht	O	_	_	_	_	_	_	_	_
wie	O	_	_	_	_	_	_	_	_
ich	O	_	_	_	_	_	_	_	_
es	O	_	_	_	_	_	_	_	_
machen	O	_	_	_	_	_	_	_	_
soll	O	_	_	_	_	_	_	_	_
muß	O	_	_	_	_	_	_	_	_
wohl	O	_	_	_	_	_	_	_	_
dabeÿ	O	_	_	_	_	_	_	_	_
sagen	O	_	_	_	_	_	_	_	_
Erl	O	_	_	_	_	_	_	_	_
hätten	O	_	_	_	_	_	_	_	_
nicht	O	_	_	_	_	_	_	_	_
Zeit	O	_	_	_	_	_	_	_	_
gehabt	O	_	_	_	_	_	_	_	_
selbst	O	_	_	_	_	_	_	_	_
Zu	O	_	_	_	_	_	_	_	_
schreiben	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
hätten	O	_	_	_	_	_	_	_	_
mir	O	_	_	_	_	_	_	_	_
geschriben	O	_	_	_	_	_	_	_	_
ich	O	_	_	_	_	_	_	_	_
solte	O	_	_	_	_	_	_	_	_
es	O	_	_	_	_	_	_	_	_
nur	O	_	_	_	_	_	_	_	_
aufsetzen	O	_	_	_	_	_	_	_	_
laßen	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
daß	O	_	_	_	_	_	_	_	_
so	O	_	_	_	_	_	_	_	_
Erl	O	_	_	_	_	_	_	_	_
