TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
kostbaren	O	_	_	_	_	_	_	_	_
Studio	O	_	_	_	_	_	_	_	_
Medico	O	_	_	_	_	_	_	_	_
fernerweit	O	_	_	_	_	_	_	_	_
zu	O	_	_	_	_	_	_	_	_
perfectioniren	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

Alß	O	_	_	_	_	_	_	_	_
ich	O	_	_	_	_	_	_	_	_
mich	O	_	_	_	_	_	_	_	_
nun	O	_	_	_	_	_	_	_	_
also	O	_	_	_	_	_	_	_	_
über	O	_	_	_	_	_	_	_	_
7	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
Jahre	O	_	_	_	_	_	_	_	_
mit	O	_	_	_	_	_	_	_	_
meiner	O	_	_	_	_	_	_	_	_
Studien	O	_	_	_	_	_	_	_	_
grossen	O	_	_	_	_	_	_	_	_
Nutz	O	_	_	_	_	_	_	_	_
und	O	_	_	_	_	_	_	_	_
Vergnügen	O	_	_	_	_	_	_	_	_
zu	O	_	_	_	_	_	_	_	_
Leipzig	B-LOC	_	_	_	_	_	_	_	_
aufgehalten	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
auch	O	_	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
dem	O	_	_	_	_	_	_	_	_
vitae	O	_	_	_	_	_	_	_	_
Academicae	O	_	_	_	_	_	_	_	_
zu	O	_	_	_	_	_	_	_	_
deputiren	O	_	_	_	_	_	_	_	_
gewöhnliche	O	_	_	_	_	_	_	_	_
Zeit	O	_	_	_	_	_	_	_	_
allbereit	O	_	_	_	_	_	_	_	_
verflossen	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
empfunde	O	_	_	_	_	_	_	_	_
ich	O	_	_	_	_	_	_	_	_
eine	O	_	_	_	_	_	_	_	_
sondere	O	_	_	_	_	_	_	_	_
Begierde	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
eine	O	_	_	_	_	_	_	_	_
nicht	O	_	_	_	_	_	_	_	_
allzulange	O	_	_	_	_	_	_	_	_
Reise	O	_	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_	_
frembde	O	_	_	_	_	_	_	_	_
Lande	O	_	_	_	_	_	_	_	_
anzustellen	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
(	O	_	_	_	_	_	_	_	_
worzu	O	_	_	_	_	_	_	_	_
mir	O	_	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_	_
jetzo	O	_	_	_	_	_	_	_	_
angeführte	O	_	_	_	_	_	_	_	_
Reisen	O	_	_	_	_	_	_	_	_
salivam	O	_	_	_	_	_	_	_	_
sehr	O	_	_	_	_	_	_	_	_
moviret	O	_	_	_	_	_	_	_	_
)	O	_	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_	_
ansehen	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
daß	O	_	_	_	_	_	_	_	_
nicht	O	_	_	_	_	_	_	_	_
allein	O	_	_	_	_	_	_	_	_
rühmlich	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
solche	O	_	_	_	_	_	_	_	_
zu	O	_	_	_	_	_	_	_	_
besuchen	O	_	_	_	_	_	_	_	_
;	O	_	_	_	_	_	_	_	_
sondern	O	_	_	_	_	_	_	_	_
zuförderst	O	_	_	_	_	_	_	_	_
einem	O	_	_	_	_	_	_	_	_
Medico	O	_	_	_	_	_	_	_	_
sehr	O	_	_	_	_	_	_	_	_
nützlich	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
massen	O	_	_	_	_	_	_	_	_
er	O	_	_	_	_	_	_	_	_
durch	O	_	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_	_
mit	O	_	_	_	_	_	_	_	_
gelehrten	O	_	_	_	_	_	_	_	_
Leuten	O	_	_	_	_	_	_	_	_
sich	O	_	_	_	_	_	_	_	_
ereignenden	O	_	_	_	_	_	_	_	_
conversation	O	_	_	_	_	_	_	_	_
bequeme	O	_	_	_	_	_	_	_	_
Gelegenheit	O	_	_	_	_	_	_	_	_
erlanget	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
sich	O	_	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
Medicin	O	_	_	_	_	_	_	_	_
und	O	_	_	_	_	_	_	_	_
stets	O	_	_	_	_	_	_	_	_
höher	O	_	_	_	_	_	_	_	_
steigenden	O	_	_	_	_	_	_	_	_
chymie	O	_	_	_	_	_	_	_	_
desto	O	_	_	_	_	_	_	_	_
vollkommener	O	_	_	_	_	_	_	_	_
zu	O	_	_	_	_	_	_	_	_
machen	O	_	_	_	_	_	_	_	_
:	O	_	_	_	_	_	_	_	_

Und	O	_	_	_	_	_	_	_	_
weil	O	_	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_	_
denen	O	_	_	_	_	_	_	_	_
meisten	O	_	_	_	_	_	_	_	_
vornehmen	O	_	_	_	_	_	_	_	_
Städten	O	_	_	_	_	_	_	_	_
des	O	_	_	_	_	_	_	_	_
Röm	B-LOC	_	_	_	_	_	_	_	_
.	I-LOC	_	_	_	_	_	_	_	_
Reichs	I-LOC	_	_	_	_	_	_	_	_
auch	O	_	_	_	_	_	_	_	_
viel	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
und	O	_	_	_	_	_	_	_	_
zwar	O	_	_	_	_	_	_	_	_
offt	O	_	_	_	_	_	_	_	_
und	O	_	_	_	_	_	_	_	_
mehr	O	_	_	_	_	_	_	_	_
Gutes	O	_	_	_	_	_	_	_	_
und	O	_	_	_	_	_	_	_	_
nüzlichers	O	_	_	_	_	_	_	_	_
zu	O	_	_	_	_	_	_	_	_
lernen	O	_	_	_	_	_	_	_	_
und	O	_	_	_	_	_	_	_	_
zu	O	_	_	_	_	_	_	_	_
sehen	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
als	O	_	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_	_
entferneten	O	_	_	_	_	_	_	_	_
Ländern	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
so	O	_	_	_	_	_	_	_	_
stellte	O	_	_	_	_	_	_	_	_
ich	O	_	_	_	_	_	_	_	_
diese	O	_	_	_	_	_	_	_	_
Reise	O	_	_	_	_	_	_	_	_
an	O	_	_	_	_	_	_	_	_
auf	O	_	_	_	_	_	_	_	_
Cölln	B-LOC	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
Coblentz	B-LOC	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
Franckfurth	B-LOC	_	_	_	_	_	_	_	_
am	I-LOC	_	_	_	_	_	_	_	_
Mayn	I-LOC	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
Nürnberg	B-LOC	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
Ingolstadt	B-LOC	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
Augspurg	B-LOC	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
München	B-LOC	_	_	_	_	_	_	_	_
und	O	_	_	_	_	_	_	_	_
denn	O	_	_	_	_	_	_	_	_
durch	O	_	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_	_
Tyrolischen	B-LOC	_	_	_	_	_	_	_	_
Alpes	I-LOC	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
über	O	_	_	_	_	_	_	_	_
Inspruck	B-LOC	_	_	_	_	_	_	_	_
und	O	_	_	_	_	_	_	_	_
Trident	B-LOC	_	_	_	_	_	_	_	_
auff	O	_	_	_	_	_	_	_	_
Venedig	B-LOC	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
und	O	_	_	_	_	_	_	_	_
von	O	_	_	_	_	_	_	_	_
dar	O	_	_	_	_	_	_	_	_
nach	O	_	_	_	_	_	_	_	_
Padua	B-LOC	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
woselbst	O	_	_	_	_	_	_	_	_
ich	O	_	_	_	_	_	_	_	_
vorgesetzter	O	_	_	_	_	_	_	_	_
massen	O	_	_	_	_	_	_	_	_
das	O	_	_	_	_	_	_	_	_
studium	O	_	_	_	_	_	_	_	_
Anamico	O	_	_	_	_	_	_	_	_
-	O	_	_	_	_	_	_	_	_
Chirurgicum	O	_	_	_	_	_	_	_	_
best	O	_	_	_	_	_	_	_	_
=	O	_	_	_	_	_	_	_	_
möglichst	O	_	_	_	_	_	_	_	_
excoliret	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_	_
vielen	O	_	_	_	_	_	_	_	_
Krancken	O	_	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_	_
denen	O	_	_	_	_	_	_	_	_
Hospitälen	O	_	_	_	_	_	_	_	_
öffters	O	_	_	_	_	_	_	_	_
besuchet	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
auch	O	_	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
Italiänischen	O	_	_	_	_	_	_	_	_
Sprache	O	_	_	_	_	_	_	_	_
mich	O	_	_	_	_	_	_	_	_
geübet	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

Ob	O	_	_	_	_	_	_	_	_
ich	O	_	_	_	_	_	_	_	_
nun	O	_	_	_	_	_	_	_	_
zwar	O	_	_	_	_	_	_	_	_
Anfangs	O	_	_	_	_	_	_	_	_
auff	O	_	_	_	_	_	_	_	_
guth	O	_	_	_	_	_	_	_	_
befinden	O	_	_	_	_	_	_	_	_
offtbelobten	O	_	_	_	_	_	_	_	_
Herrn	B-PER	_	_	_	_	_	_	_	_
D	I-PER	_	_	_	_	_	_	_	_
.	I-PER	_	_	_	_	_	_	_	_
Michels	I-PER	_	_	_	_	_	_	_	_
und	O	_	_	_	_	_	_	_	_
deren	O	_	_	_	_	_	_	_	_
lieben	O	_	_	_	_	_	_	_	_
Meinen	O	_	_	_	_	_	_	_	_
willens	O	_	_	_	_	_	_	_	_
war	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
mich	O	_	_	_	_	_	_	_	_
zu	O	_	_	_	_	_	_	_	_
Hamburg	B-LOC	_	_	_	_	_	_	_	_
niederzulassen	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
als	O	_	_	_	_	_	_	_	_
wohin	O	_	_	_	_	_	_	_	_
mich	O	_	_	_	_	_	_	_	_
vorhin	O	_	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_	_
berühmten	O	_	_	_	_	_	_	_	_
Herrn	O	_	_	_	_	_	_	_	_
Langermänner	B-PER	_	_	_	_	_	_	_	_
und	O	_	_	_	_	_	_	_	_
andere	O	_	_	_	_	_	_	_	_
vornehme	O	_	_	_	_	_	_	_	_
Leute	O	_	_	_	_	_	_	_	_
daselbst	O	_	_	_	_	_	_	_	_
eingeladen	O	_	_	_	_	_	_	_	_
;	O	_	_	_	_	_	_	_	_

Nachdem	O	_	_	_	_	_	_	_	_
sichs	O	_	_	_	_	_	_	_	_
aber	O	_	_	_	_	_	_	_	_
damahls	O	_	_	_	_	_	_	_	_
gantz	O	_	_	_	_	_	_	_	_
unvermuthet	O	_	_	_	_	_	_	_	_
fügete	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
daß	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
um	O	_	_	_	_	_	_	_	_
hiesigen	O	_	_	_	_	_	_	_	_
Ort	O	_	_	_	_	_	_	_	_
hochverdiente	O	_	_	_	_	_	_	_	_
Bürgemeister	B-PER	_	_	_	_	_	_	_	_
/	I-PER	_	_	_	_	_	_	_	_
Stadt	I-PER	_	_	_	_	_	_	_	_
=	I-PER	_	_	_	_	_	_	_	_
Physicus	I-PER	_	_	_	_	_	_	_	_
und	I-PER	_	_	_	_	_	_	_	_
Polyhistor	I-PER	_	_	_	_	_	_	_	_
/	I-PER	_	_	_	_	_	_	_	_
Herr	B-PER	_	_	_	_	_	_	_	_
D	I-PER	_	_	_	_	_	_	_	_
.	I-PER	_	_	_	_	_	_	_	_
Reinesius	I-PER	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
sich	O	_	_	_	_	_	_	_	_
von	O	_	_	_	_	_	_	_	_
hier	O	_	_	_	_	_	_	_	_
nach	O	_	_	_	_	_	_	_	_
Leipzig	B-LOC	_	_	_	_	_	_	_	_
wendete	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
als	O	_	_	_	_	_	_	_	_
befunden	O	_	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_	_
Meinen	O	_	_	_	_	_	_	_	_
rathsamer	O	_	_	_	_	_	_	_	_
zu	O	_	_	_	_	_	_	_	_
seyn	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
dem	O	_	_	_	_	_	_	_	_
lieben	O	_	_	_	_	_	_	_	_
Vaterlande	O	_	_	_	_	_	_	_	_
zu	O	_	_	_	_	_	_	_	_
dienen	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
als	O	_	_	_	_	_	_	_	_
welches	O	_	_	_	_	_	_	_	_
billig	O	_	_	_	_	_	_	_	_
allen	O	_	_	_	_	_	_	_	_
andern	O	_	_	_	_	_	_	_	_
vorzuziehen	O	_	_	_	_	_	_	_	_
;	O	_	_	_	_	_	_	_	_

Begabe	O	_	_	_	_	_	_	_	_
mich	O	_	_	_	_	_	_	_	_
also	O	_	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_	_
Gottes	B-PER	_	_	_	_	_	_	_	_
Namen	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
Anno	O	_	_	_	_	_	_	_	_
1661	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
mense	O	_	_	_	_	_	_	_	_
Novembri	O	_	_	_	_	_	_	_	_
hierher	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
welches	O	_	_	_	_	_	_	_	_
mich	O	_	_	_	_	_	_	_	_
auch	O	_	_	_	_	_	_	_	_
niemahls	O	_	_	_	_	_	_	_	_
gereuet	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
denn	O	_	_	_	_	_	_	_	_
es	O	_	_	_	_	_	_	_	_
gefiel	O	_	_	_	_	_	_	_	_
dem	O	_	_	_	_	_	_	_	_
gütigen	O	_	_	_	_	_	_	_	_
GOtt	B-PER	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
meine	O	_	_	_	_	_	_	_	_
Medicinische	O	_	_	_	_	_	_	_	_
Wissenschafft	O	_	_	_	_	_	_	_	_
und	O	_	_	_	_	_	_	_	_
Praxin	O	_	_	_	_	_	_	_	_
Medicam	O	_	_	_	_	_	_	_	_
dergestalt	O	_	_	_	_	_	_	_	_
zu	O	_	_	_	_	_	_	_	_
segnen	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
daß	O	_	_	_	_	_	_	_	_
nicht	O	_	_	_	_	_	_	_	_
alleine	O	_	_	_	_	_	_	_	_
hier	O	_	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
Stadt	O	_	_	_	_	_	_	_	_
und	O	_	_	_	_	_	_	_	_
hiesigen	O	_	_	_	_	_	_	_	_
Lande	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
sondern	O	_	_	_	_	_	_	_	_
auch	O	_	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_	_
andern	O	_	_	_	_	_	_	_	_
Städten	O	_	_	_	_	_	_	_	_
dieser	O	_	_	_	_	_	_	_	_
Gegend	O	_	_	_	_	_	_	_	_
viel	O	_	_	_	_	_	_	_	_
vornehme	O	_	_	_	_	_	_	_	_
und	O	_	_	_	_	_	_	_	_
gemeine	O	_	_	_	_	_	_	_	_
Leute	O	_	_	_	_	_	_	_	_
ein	O	_	_	_	_	_	_	_	_
sonderes	O	_	_	_	_	_	_	_	_
Vertrauen	O	_	_	_	_	_	_	_	_
zu	O	_	_	_	_	_	_	_	_
mir	O	_	_	_	_	_	_	_	_
bekommen	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
dergleichen	O	_	_	_	_	_	_	_	_
nach	O	_	_	_	_	_	_	_	_
und	O	_	_	_	_	_	_	_	_
nach	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
fast	O	_	_	_	_	_	_	_	_
an	O	_	_	_	_	_	_	_	_
allen	O	_	_	_	_	_	_	_	_
Schönburgischen	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
wie	O	_	_	_	_	_	_	_	_
auch	O	_	_	_	_	_	_	_	_
verschiedenen	O	_	_	_	_	_	_	_	_
Fürstlichen	O	_	_	_	_	_	_	_	_
und	O	_	_	_	_	_	_	_	_
Gräfflichen	O	_	_	_	_	_	_	_	_
Höffen	O	_	_	_	_	_	_	_	_
geschehen	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
und	O	_	_	_	_	_	_	_	_
von	O	_	_	_	_	_	_	_	_
etlichen	O	_	_	_	_	_	_	_	_
Bestallungen	O	_	_	_	_	_	_	_	_
von	O	_	_	_	_	_	_	_	_
Haus	O	_	_	_	_	_	_	_	_
aus	O	_	_	_	_	_	_	_	_
erhielte	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
so	O	_	_	_	_	_	_	_	_
gar	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
daß	O	_	_	_	_	_	_	_	_
allen	O	_	_	_	_	_	_	_	_
meinen	O	_	_	_	_	_	_	_	_
Patienten	O	_	_	_	_	_	_	_	_
mit	O	_	_	_	_	_	_	_	_
Medicinischen	O	_	_	_	_	_	_	_	_
Rath	O	_	_	_	_	_	_	_	_
beyzustehen	O	_	_	_	_	_	_	_	_
mir	O	_	_	_	_	_	_	_	_
öffters	O	_	_	_	_	_	_	_	_
unmüglich	O	_	_	_	_	_	_	_	_
fiele	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

Verwaltete	O	_	_	_	_	_	_	_	_
also	O	_	_	_	_	_	_	_	_
dieses	O	_	_	_	_	_	_	_	_
mir	O	_	_	_	_	_	_	_	_
nicht	O	_	_	_	_	_	_	_	_
sonder	O	_	_	_	_	_	_	_	_
Unwillen	O	_	_	_	_	_	_	_	_
angetragenes	O	_	_	_	_	_	_	_	_
Amt	O	_	_	_	_	_	_	_	_
3	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
Jahr	O	_	_	_	_	_	_	_	_
lang	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
biß	O	_	_	_	_	_	_	_	_
an	O	_	_	_	_	_	_	_	_
höchst	O	_	_	_	_	_	_	_	_
=	O	_	_	_	_	_	_	_	_
gemeldeteter	O	_	_	_	_	_	_	_	_
Princeßin	O	_	_	_	_	_	_	_	_
Durchlauchtigkeit	O	_	_	_	_	_	_	_	_
seel	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
Ende	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

Hernach	O	_	_	_	_	_	_	_	_
Maria	B-PER	_	_	_	_	_	_	_	_
Elisabetha	I-PER	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
welche	O	_	_	_	_	_	_	_	_
Anno	O	_	_	_	_	_	_	_	_
1686	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
den	O	_	_	_	_	_	_	_	_
6	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
Iulii	O	_	_	_	_	_	_	_	_
Herrn	B-PER	_	_	_	_	_	_	_	_
D	I-PER	_	_	_	_	_	_	_	_
.	I-PER	_	_	_	_	_	_	_	_
Friedrich	I-PER	_	_	_	_	_	_	_	_
Wilhelm	I-PER	_	_	_	_	_	_	_	_
Claudern	I-PER	_	_	_	_	_	_	_	_
/	I-PER	_	_	_	_	_	_	_	_
Medic	I-PER	_	_	_	_	_	_	_	_
.	I-PER	_	_	_	_	_	_	_	_
Practico	I-PER	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
ehelich	O	_	_	_	_	_	_	_	_
vertrauet	O	_	_	_	_	_	_	_	_
worden	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
welche	O	_	_	_	_	_	_	_	_
Anno	O	_	_	_	_	_	_	_	_
1687	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
den	O	_	_	_	_	_	_	_	_
8	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
Septembr	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
einen	O	_	_	_	_	_	_	_	_
todten	O	_	_	_	_	_	_	_	_
Sohn	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
Anno	O	_	_	_	_	_	_	_	_
1689	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
den	O	_	_	_	_	_	_	_	_
22	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
Aprilis	O	_	_	_	_	_	_	_	_
aber	O	_	_	_	_	_	_	_	_
einen	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
durch	O	_	_	_	_	_	_	_	_
Göttliche	O	_	_	_	_	_	_	_	_
Güte	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
noch	O	_	_	_	_	_	_	_	_
lebenden	O	_	_	_	_	_	_	_	_
Sohn	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
Gabriel	B-PER	_	_	_	_	_	_	_	_
Friedrich	I-PER	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
zu	O	_	_	_	_	_	_	_	_
meiner	O	_	_	_	_	_	_	_	_
grossen	O	_	_	_	_	_	_	_	_
Freude	O	_	_	_	_	_	_	_	_
zur	O	_	_	_	_	_	_	_	_
Welt	O	_	_	_	_	_	_	_	_
bracht	O	_	_	_	_	_	_	_	_
;	O	_	_	_	_	_	_	_	_

Und	O	_	_	_	_	_	_	_	_
endlich	O	_	_	_	_	_	_	_	_
Johann	B-PER	_	_	_	_	_	_	_	_
Christian	I-PER	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
welcher	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
nach	O	_	_	_	_	_	_	_	_
dem	O	_	_	_	_	_	_	_	_
er	O	_	_	_	_	_	_	_	_
auf	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
Universität	B-LOC	_	_	_	_	_	_	_	_
Jehna	I-LOC	_	_	_	_	B-LOC	_	_	_
/	O	_	_	_	_	_	_	_	_
unter	O	_	_	_	_	_	_	_	_
treuer	O	_	_	_	_	_	_	_	_
special	O	_	_	_	_	_	_	_	_
-	O	_	_	_	_	_	_	_	_
Anführung	O	_	_	_	_	_	_	_	_
des	O	_	_	_	_	_	_	_	_
berühmten	O	_	_	_	_	_	_	_	_
Herrn	B-PER	_	_	_	_	_	_	_	_
D	I-PER	_	_	_	_	_	_	_	_
.	I-PER	_	_	_	_	_	_	_	_
Wedels	I-PER	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
wie	O	_	_	_	_	_	_	_	_
auch	O	_	_	_	_	_	_	_	_
derer	O	_	_	_	_	_	_	_	_
andern	O	_	_	_	_	_	_	_	_
Herren	O	_	_	_	_	_	_	_	_
Professorum	O	_	_	_	_	_	_	_	_
theoriam	O	_	_	_	_	_	_	_	_
medicam	O	_	_	_	_	_	_	_	_
tractiret	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
hierauf	O	_	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_	_
vereinigten	B-LOC	_	_	_	_	_	_	_	_
Niederlande	I-LOC	_	_	_	_	_	_	_	_
verreiset	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
vornehmlich	O	_	_	_	_	_	_	_	_
zu	O	_	_	_	_	_	_	_	_
Leiden	B-LOC	_	_	_	_	_	_	_	_
seine	O	_	_	_	_	_	_	_	_
studia	O	_	_	_	_	_	_	_	_
continuiret	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

Seit	O	_	_	_	_	_	_	_	_
diesem	O	_	_	_	_	_	_	_	_
hat	O	_	_	_	_	_	_	_	_
mich	O	_	_	_	_	_	_	_	_
zu	O	_	_	_	_	_	_	_	_
dreyen	O	_	_	_	_	_	_	_	_
mahlen	O	_	_	_	_	_	_	_	_
nach	O	_	_	_	_	_	_	_	_
und	O	_	_	_	_	_	_	_	_
nach	O	_	_	_	_	_	_	_	_
ein	O	_	_	_	_	_	_	_	_
schmertzlicher	O	_	_	_	_	_	_	_	_
Zufall	O	_	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_	_
dem	O	_	_	_	_	_	_	_	_
Gelencke	O	_	_	_	_	_	_	_	_
des	O	_	_	_	_	_	_	_	_
lincken	O	_	_	_	_	_	_	_	_
Schenckels	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
gegen	O	_	_	_	_	_	_	_	_
den	O	_	_	_	_	_	_	_	_
Lenden	O	_	_	_	_	_	_	_	_
über	O	_	_	_	_	_	_	_	_
hefftig	O	_	_	_	_	_	_	_	_
angegriffen	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
welches	O	_	_	_	_	_	_	_	_
ich	O	_	_	_	_	_	_	_	_
denen	O	_	_	_	_	_	_	_	_
vorhin	O	_	_	_	_	_	_	_	_
offt	O	_	_	_	_	_	_	_	_
zu	O	_	_	_	_	_	_	_	_
Pferde	O	_	_	_	_	_	_	_	_
verrichteten	O	_	_	_	_	_	_	_	_
Reisen	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
auch	O	_	_	_	_	_	_	_	_
Täg	O	_	_	_	_	_	_	_	_
=	O	_	_	_	_	_	_	_	_
und	O	_	_	_	_	_	_	_	_
Nächtlicher	O	_	_	_	_	_	_	_	_
öffterer	O	_	_	_	_	_	_	_	_
Steigung	O	_	_	_	_	_	_	_	_
hiesigen	O	_	_	_	_	_	_	_	_
Schloßberges	O	_	_	_	_	_	_	_	_
nicht	O	_	_	_	_	_	_	_	_
unbillig	O	_	_	_	_	_	_	_	_
beymesse	O	_	_	_	_	_	_	_	_
;	O	_	_	_	_	_	_	_	_
GOtt	B-PER	_	_	_	_	_	_	_	_
hat	O	_	_	_	_	_	_	_	_
sie	O	_	_	_	_	_	_	_	_
aber	O	_	_	_	_	_	_	_	_
auch	O	_	_	_	_	_	_	_	_
gedämpfet	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
und	O	_	_	_	_	_	_	_	_
mich	O	_	_	_	_	_	_	_	_
biß	O	_	_	_	_	_	_	_	_
