TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
boden	O	_	_	_	_	_	_	_	_
ist	O	_	_	_	_	_	_	_	_
vast	O	_	_	_	_	_	_	_	_
plath	O	_	_	_	_	_	_	_	_
ader	O	_	_	_	_	_	_	_	_
eben	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
vnd	O	_	_	_	_	_	_	_	_
be	O	_	_	_	_	_	_	_	_
turffen	O	_	_	_	_	_	_	_	_
eines	O	_	_	_	_	_	_	_	_
vast	O	_	_	_	_	_	_	_	_
kleynē	O	_	_	_	_	_	_	_	_
wassers	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

Es	O	_	_	_	_	_	_	_	_
sein	O	_	_	_	_	_	_	_	_
von	O	_	_	_	_	_	_	_	_
Lyßbona	B-LOC	_	_	_	_	_	_	_	_
byß	O	_	_	_	_	_	_	_	_
zu	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
gemeltē	O	_	_	_	_	_	_	_	_
stat	B-LOC	_	_	_	_	_	_	_	_
Calichuth	I-LOC	_	_	_	_	_	_	_	_
drey	O	_	_	_	_	_	_	_	_
tausent	O	_	_	_	_	_	_	_	_
achthundert	O	_	_	_	_	_	_	_	_
lege	O	_	_	_	_	_	_	_	_
Vnd	O	_	_	_	_	_	_	_	_
ist	O	_	_	_	_	_	_	_	_
ein	O	_	_	_	_	_	_	_	_
lege	O	_	_	_	_	_	_	_	_
vier	O	_	_	_	_	_	_	_	_
welsche	O	_	_	_	_	_	_	_	_
meyle	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
vnd	O	_	_	_	_	_	_	_	_
das	O	_	_	_	_	_	_	_	_
machet	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
xv	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
tausent	O	_	_	_	_	_	_	_	_
vnd	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
cc	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
meyle	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
vnd	O	_	_	_	_	_	_	_	_
also	O	_	_	_	_	_	_	_	_
vil	O	_	_	_	_	_	_	_	_
meyle	O	_	_	_	_	_	_	_	_
wyderumb	O	_	_	_	_	_	_	_	_
heym	O	_	_	_	_	_	_	_	_
zu	O	_	_	_	_	_	_	_	_
varen	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

Jn	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
gemelten	O	_	_	_	_	_	_	_	_
state	O	_	_	_	_	_	_	_	_
haben	O	_	_	_	_	_	_	_	_
sie	O	_	_	_	_	_	_	_	_
etlicher	O	_	_	_	_	_	_	_	_
maß	O	_	_	_	_	_	_	_	_
kuntschaffte	O	_	_	_	_	_	_	_	_
des	O	_	_	_	_	_	_	_	_
briesters	B-PER	_	_	_	_	_	_	_	_
Johan̄	I-PER	_	_	_	_	_	_	_	_
aber	O	_	_	_	_	_	_	_	_
nicht	O	_	_	_	_	_	_	_	_
vil	O	_	_	_	_	_	_	_	_
sunder	O	_	_	_	_	_	_	_	_
auf	O	_	_	_	_	_	_	_	_
dem	O	_	_	_	_	_	_	_	_
lande	O	_	_	_	_	_	_	_	_
mage	O	_	_	_	_	_	_	_	_
sie	O	_	_	_	_	_	_	_	_
grosser	O	_	_	_	_	_	_	_	_
sein	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

Sye	O	_	_	_	_	_	_	_	_
haben	O	_	_	_	_	_	_	_	_
eyn	O	_	_	_	_	_	_	_	_
wyssen	O	_	_	_	_	_	_	_	_
ader	O	_	_	_	_	_	_	_	_
erkantnuß	O	_	_	_	_	_	_	_	_
wie	O	_	_	_	_	_	_	_	_
vnser	O	_	_	_	_	_	_	_	_
herre	O	_	_	_	_	_	_	_	_
Jhesus	B-PER	_	_	_	_	_	_	_	_
Christus	I-PER	_	_	_	_	_	_	_	_
ge	O	_	_	_	_	_	_	_	_
borē	O	_	_	_	_	_	_	_	_
ist	O	_	_	_	_	_	_	_	_
von	O	_	_	_	_	_	_	_	_
einer	O	_	_	_	_	_	_	_	_
junckfrawē	O	_	_	_	_	_	_	_	_
ane	O	_	_	_	_	_	_	_	_
sunde	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
vnd	O	_	_	_	_	_	_	_	_
wie	O	_	_	_	_	_	_	_	_
er	O	_	_	_	_	_	_	_	_
gecreutziget	O	_	_	_	_	_	_	_	_
vnd	O	_	_	_	_	_	_	_	_
getödte	O	_	_	_	_	_	_	_	_
ist	O	_	_	_	_	_	_	_	_
wordē	O	_	_	_	_	_	_	_	_
von	O	_	_	_	_	_	_	_	_
den	O	_	_	_	_	_	_	_	_
Jüden	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
vnd	O	_	_	_	_	_	_	_	_
begraben	O	_	_	_	_	_	_	_	_
ist	O	_	_	_	_	_	_	_	_
wordē	O	_	_	_	_	_	_	_	_
zu	O	_	_	_	_	_	_	_	_
Jherusalem	B-LOC	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

Vnd	O	_	_	_	_	_	_	_	_
wer	O	_	_	_	_	_	_	_	_
do	O	_	_	_	_	_	_	_	_
betrigen	O	_	_	_	_	_	_	_	_
wil	O	_	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_	_
gemelten	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
verlürt	O	_	_	_	_	_	_	_	_
alle	O	_	_	_	_	_	_	_	_
kaufmanschafte	O	_	_	_	_	_	_	_	_
Auch	O	_	_	_	_	_	_	_	_
vindet	O	_	_	_	_	_	_	_	_
man	O	_	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
gemeltē	O	_	_	_	_	_	_	_	_
stat	O	_	_	_	_	_	_	_	_
Zybetho	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
byßen	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
ambra	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
storax	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
vnd	O	_	_	_	_	_	_	_	_
bentzui	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

Sie	O	_	_	_	_	_	_	_	_
sagen	O	_	_	_	_	_	_	_	_
das	O	_	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_	_
den	O	_	_	_	_	_	_	_	_
selbigen	O	_	_	_	_	_	_	_	_
landtē	O	_	_	_	_	_	_	_	_
sey	O	_	_	_	_	_	_	_	_
vil	O	_	_	_	_	_	_	_	_
haydenische	O	_	_	_	_	_	_	_	_
volckes	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
das	O	_	_	_	_	_	_	_	_
ist	O	_	_	_	_	_	_	_	_
volcke	O	_	_	_	_	_	_	_	_
das	O	_	_	_	_	_	_	_	_
do	O	_	_	_	_	_	_	_	_
anbettet	O	_	_	_	_	_	_	_	_
abgöttereye	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

Vnd	O	_	_	_	_	_	_	_	_
von	O	_	_	_	_	_	_	_	_
Alexandria	B-LOC	_	_	_	_	_	_	_	_
geen	O	_	_	_	_	_	_	_	_
sie	O	_	_	_	_	_	_	_	_
an	O	_	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_	_
gemelten	O	_	_	_	_	_	_	_	_
porten	O	_	_	_	_	_	_	_	_
des	O	_	_	_	_	_	_	_	_
Meres	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
alltzeit	O	_	_	_	_	_	_	_	_
auf	O	_	_	_	_	_	_	_	_
dē	O	_	_	_	_	_	_	_	_
lande	O	_	_	_	_	_	_	_	_
des	O	_	_	_	_	_	_	_	_
Soldans	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
vnd	O	_	_	_	_	_	_	_	_
es	O	_	_	_	_	_	_	_	_
sein	O	_	_	_	_	_	_	_	_
wol	O	_	_	_	_	_	_	_	_
lxxx	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
tagrayse	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

Das	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
lxv	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
Capitel	O	_	_	_	_	_	_	_	_
von	O	_	_	_	_	_	_	_	_
wurtzelen	O	_	_	_	_	_	_	_	_
auß	O	_	_	_	_	_	_	_	_
welchen	O	_	_	_	_	_	_	_	_
mā	O	_	_	_	_	_	_	_	_
broet	O	_	_	_	_	_	_	_	_
macht	O	_	_	_	_	_	_	_	_
vnd	O	_	_	_	_	_	_	_	_
von	O	_	_	_	_	_	_	_	_
den	O	_	_	_	_	_	_	_	_
sytten	O	_	_	_	_	_	_	_	_
ader	O	_	_	_	_	_	_	_	_
gewonheyt	O	_	_	_	_	_	_	_	_
dyser	O	_	_	_	_	_	_	_	_
graevarben	O	_	_	_	_	_	_	_	_
lewthe	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

Das	O	_	_	_	_	_	_	_	_
volcke	O	_	_	_	_	_	_	_	_
an	O	_	_	_	_	_	_	_	_
disez	O	_	_	_	_	_	_	_	_
orte	O	_	_	_	_	_	_	_	_
geet	O	_	_	_	_	_	_	_	_
geklaydet	O	_	_	_	_	_	_	_	_
vō	O	_	_	_	_	_	_	_	_
vast	O	_	_	_	_	_	_	_	_
guter	O	_	_	_	_	_	_	_	_
baumwuller	O	_	_	_	_	_	_	_	_
leinwate	O	_	_	_	_	_	_	_	_
vn̄	O	_	_	_	_	_	_	_	_
vō	O	_	_	_	_	_	_	_	_
seidē	O	_	_	_	_	_	_	_	_
das	O	_	_	_	_	_	_	_	_
do	O	_	_	_	_	_	_	_	_
alles	O	_	_	_	_	_	_	_	_
vast	O	_	_	_	_	_	_	_	_
fin	O	_	_	_	_	_	_	_	_
ader	O	_	_	_	_	_	_	_	_
gut	O	_	_	_	_	_	_	_	_
ist	O	_	_	_	_	_	_	_	_
vnd	O	_	_	_	_	_	_	_	_
sein	O	_	_	_	_	_	_	_	_
schwartze	O	_	_	_	_	_	_	_	_
lewthe	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

Jtem	O	_	_	_	_	_	_	_	_
alle	O	_	_	_	_	_	_	_	_
dyse	O	_	_	_	_	_	_	_	_
strame	O	_	_	_	_	_	_	_	_
des	O	_	_	_	_	_	_	_	_
lādes	B-LOC	_	_	_	_	_	_	_	_
Arabia	I-LOC	_	_	_	_	_	_	_	_
sein	O	_	_	_	_	_	_	_	_
besatzte	O	_	_	_	_	_	_	_	_
mit	O	_	_	_	_	_	_	_	_
morē	O	_	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_	_
dē	O	_	_	_	_	_	_	_	_
jnseln	O	_	_	_	_	_	_	_	_
auch	O	_	_	_	_	_	_	_	_
auf	O	_	_	_	_	_	_	_	_
dē	O	_	_	_	_	_	_	_	_
lan	O	_	_	_	_	_	_	_	_
de	O	_	_	_	_	_	_	_	_
sagē	O	_	_	_	_	_	_	_	_
sie	O	_	_	_	_	_	_	_	_
das	O	_	_	_	_	_	_	_	_
sie	O	_	_	_	_	_	_	_	_
sein	O	_	_	_	_	_	_	_	_
cristē	O	_	_	_	_	_	_	_	_
vn̄	O	_	_	_	_	_	_	_	_
das	O	_	_	_	_	_	_	_	_
sie	O	_	_	_	_	_	_	_	_
vil	O	_	_	_	_	_	_	_	_
mit	O	_	_	_	_	_	_	_	_
einander	O	_	_	_	_	_	_	_	_
kriegē	O	_	_	_	_	_	_	_	_
dyses	O	_	_	_	_	_	_	_	_
habē	O	_	_	_	_	_	_	_	_
wir	O	_	_	_	_	_	_	_	_
nicht	O	_	_	_	_	_	_	_	_
gesehen	O	_	_	_	_	_	_	_	_

Die	O	_	_	_	_	_	_	_	_
jnsel	O	_	_	_	_	_	_	_	_
hette	O	_	_	_	_	_	_	_	_
eyn	O	_	_	_	_	_	_	_	_
brucken	O	_	_	_	_	_	_	_	_
auff	O	_	_	_	_	_	_	_	_
dem	O	_	_	_	_	_	_	_	_
lande	O	_	_	_	_	_	_	_	_
vnd	O	_	_	_	_	_	_	_	_
ist	O	_	_	_	_	_	_	_	_
genandte	O	_	_	_	_	_	_	_	_
Zognotorre	B-LOC	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

Vnd	O	_	_	_	_	_	_	_	_
so	O	_	_	_	_	_	_	_	_
man	O	_	_	_	_	_	_	_	_
vberferthe	O	_	_	_	_	_	_	_	_
dysen	O	_	_	_	_	_	_	_	_
anfange	O	_	_	_	_	_	_	_	_
dyses	O	_	_	_	_	_	_	_	_
strames	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
auff	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
anderen	O	_	_	_	_	_	_	_	_
seyten	O	_	_	_	_	_	_	_	_
daselbste	O	_	_	_	_	_	_	_	_
ist	O	_	_	_	_	_	_	_	_
dan̄	O	_	_	_	_	_	_	_	_
das	O	_	_	_	_	_	_	_	_
Mere	B-LOC	_	_	_	_	_	_	_	_
von	I-LOC	_	_	_	_	_	_	_	_
Persia	I-LOC	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
an	O	_	_	_	_	_	_	_	_
wel	O	_	_	_	_	_	_	_	_
chem	O	_	_	_	_	_	_	_	_
grosse	O	_	_	_	_	_	_	_	_
lande	O	_	_	_	_	_	_	_	_
lygen	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
vnd	O	_	_	_	_	_	_	_	_
vil	O	_	_	_	_	_	_	_	_
küngreiche	O	_	_	_	_	_	_	_	_
welche	O	_	_	_	_	_	_	_	_
zu	O	_	_	_	_	_	_	_	_
gehören	O	_	_	_	_	_	_	_	_
dem	O	_	_	_	_	_	_	_	_
grossen	O	_	_	_	_	_	_	_	_
Soldan	O	_	_	_	_	_	_	_	_
von	O	_	_	_	_	_	_	_	_
Babilonia	B-LOC	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

Als	O	_	_	_	_	_	_	_	_
wir	O	_	_	_	_	_	_	_	_
nun	O	_	_	_	_	_	_	_	_
da	O	_	_	_	_	_	_	_	_
hin	O	_	_	_	_	_	_	_	_
kamen	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
anckerden	O	_	_	_	_	_	_	_	_
wyr	O	_	_	_	_	_	_	_	_
daselbste	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
vnd	O	_	_	_	_	_	_	_	_
staygen	O	_	_	_	_	_	_	_	_
auß	O	_	_	_	_	_	_	_	_
zu	O	_	_	_	_	_	_	_	_
lande	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
vnd	O	_	_	_	_	_	_	_	_
blyben	O	_	_	_	_	_	_	_	_
daselbste	O	_	_	_	_	_	_	_	_
wol	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
xv	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
tage	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
vnd	O	_	_	_	_	_	_	_	_
namen	O	_	_	_	_	_	_	_	_
wasser	O	_	_	_	_	_	_	_	_
vnd	O	_	_	_	_	_	_	_	_
holtze	O	_	_	_	_	_	_	_	_
aldo	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

Vnser	O	_	_	_	_	_	_	_	_
hawbtman	O	_	_	_	_	_	_	_	_
lyeße	O	_	_	_	_	_	_	_	_
jnen	O	_	_	_	_	_	_	_	_
vil	O	_	_	_	_	_	_	_	_
ere	O	_	_	_	_	_	_	_	_
erbyeten	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

Auch	O	_	_	_	_	_	_	_	_
wurden	O	_	_	_	_	_	_	_	_
da	O	_	_	_	_	_	_	_	_
selbste	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_	_
zeytthe	O	_	_	_	_	_	_	_	_
so	O	_	_	_	_	_	_	_	_
wyr	O	_	_	_	_	_	_	_	_
al	O	_	_	_	_	_	_	_	_
do	O	_	_	_	_	_	_	_	_
waren	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
vyl	O	_	_	_	_	_	_	_	_
ambte	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
heiligen	O	_	_	_	_	_	_	_	_
messe	O	_	_	_	_	_	_	_	_
gehalten	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
vnd	O	_	_	_	_	_	_	_	_
als	O	_	_	_	_	_	_	_	_
dan̄	O	_	_	_	_	_	_	_	_
beichten	O	_	_	_	_	_	_	_	_
wir	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
vnd	O	_	_	_	_	_	_	_	_
entpfiengen	O	_	_	_	_	_	_	_	_
alle	O	_	_	_	_	_	_	_	_
das	O	_	_	_	_	_	_	_	_
hochwirdig	O	_	_	_	_	_	_	_	_
heylig	O	_	_	_	_	_	_	_	_
Sacramente	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_

Also	O	_	_	_	_	_	_	_	_
zu	O	_	_	_	_	_	_	_	_
lettzte	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
bedachte	O	_	_	_	_	_	_	_	_
sich	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
Künig	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_	_
selbigen	O	_	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_	_
schyffe	O	_	_	_	_	_	_	_	_
zu	O	_	_	_	_	_	_	_	_
schickē	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_

Vnd	O	_	_	_	_	_	_	_	_
als	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
haubtman	O	_	_	_	_	_	_	_	_
außsteyge	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
do	O	_	_	_	_	_	_	_	_
kamen	O	_	_	_	_	_	_	_	_
her	O	_	_	_	_	_	_	_	_
zu	O	_	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_	_
obgemelten	O	_	_	_	_	_	_	_	_
funff	O	_	_	_	_	_	_	_	_
manne	O	_	_	_	_	_	_	_	_
auß	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
State	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
welche	O	_	_	_	_	_	_	_	_
do	O	_	_	_	_	_	_	_	_
nicht	O	_	_	_	_	_	_	_	_
eingeen	O	_	_	_	_	_	_	_	_
wol	O	_	_	_	_	_	_	_	_
ten	O	_	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_	_
das	O	_	_	_	_	_	_	_	_
schyffe	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
als	O	_	_	_	_	_	_	_	_
lang	O	_	_	_	_	_	_	_	_
vnd	O	_	_	_	_	_	_	_	_
viel	O	_	_	_	_	_	_	_	_
byß	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
hawbtman	O	_	_	_	_	_	_	_	_
herauß	O	_	_	_	_	_	_	_	_
auff	O	_	_	_	_	_	_	_	_
das	O	_	_	_	_	_	_	_	_
lande	O	_	_	_	_	_	_	_	_
gienge	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_

ITem	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
Künig	O	_	_	_	_	_	_	_	_
wōthe	O	_	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_	_
einē	O	_	_	_	_	_	_	_	_
hohen	O	_	_	_	_	_	_	_	_
hawße	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
vnd	O	_	_	_	_	_	_	_	_
stunde	O	_	_	_	_	_	_	_	_
daselbste	O	_	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_	_
einē	O	_	_	_	_	_	_	_	_
schilthe	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
oder	O	_	_	_	_	_	_	_	_
erdenem	O	_	_	_	_	_	_	_	_
gefeße	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
als	O	_	_	_	_	_	_	_	_
do	O	_	_	_	_	_	_	_	_
möcht	O	_	_	_	_	_	_	_	_
sein	O	_	_	_	_	_	_	_	_
ein	O	_	_	_	_	_	_	_	_
kessel	O	_	_	_	_	_	_	_	_
geformte	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
vnthē	O	_	_	_	_	_	_	_	_
mit	O	_	_	_	_	_	_	_	_
zweintzig	O	_	_	_	_	_	_	_	_
seyden	O	_	_	_	_	_	_	_	_
küssen	O	_	_	_	_	_	_	_	_
von	O	_	_	_	_	_	_	_	_
Atlaß	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
vnd	O	_	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_	_
vberdecke	O	_	_	_	_	_	_	_	_
dyses	O	_	_	_	_	_	_	_	_
schilthes	O	_	_	_	_	_	_	_	_
oder	O	_	_	_	_	_	_	_	_
gefeßes	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
was	O	_	_	_	_	_	_	_	_
vō	O	_	_	_	_	_	_	_	_
einem	O	_	_	_	_	_	_	_	_
seidenen	O	_	_	_	_	_	_	_	_
duch	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
das	O	_	_	_	_	_	_	_	_
was	O	_	_	_	_	_	_	_	_
gleich	O	_	_	_	_	_	_	_	_
als	O	_	_	_	_	_	_	_	_
purpura	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
vnd	O	_	_	_	_	_	_	_	_
daselbst	O	_	_	_	_	_	_	_	_
stunde	O	_	_	_	_	_	_	_	_
er	O	_	_	_	_	_	_	_	_
bloße	O	_	_	_	_	_	_	_	_
oder	O	_	_	_	_	_	_	_	_
nacket	O	_	_	_	_	_	_	_	_
oberhalb	O	_	_	_	_	_	_	_	_
vnd	O	_	_	_	_	_	_	_	_
vntherhalb	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
gürdtel	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
vnd	O	_	_	_	_	_	_	_	_
also	O	_	_	_	_	_	_	_	_
hette	O	_	_	_	_	_	_	_	_
er	O	_	_	_	_	_	_	_	_
vmb	O	_	_	_	_	_	_	_	_
sich	O	_	_	_	_	_	_	_	_
gerings	O	_	_	_	_	_	_	_	_
weyße	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
ein	O	_	_	_	_	_	_	_	_
vast	O	_	_	_	_	_	_	_	_
subtil	O	_	_	_	_	_	_	_	_
bawmwülles	O	_	_	_	_	_	_	_	_
düchle	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
das	O	_	_	_	_	_	_	_	_
was	O	_	_	_	_	_	_	_	_
weyß	O	_	_	_	_	_	_	_	_
vnd	O	_	_	_	_	_	_	_	_
was	O	_	_	_	_	_	_	_	_
zu	O	_	_	_	_	_	_	_	_
merern	O	_	_	_	_	_	_	_	_
malen	O	_	_	_	_	_	_	_	_
vm	O	_	_	_	_	_	_	_	_
jn	O	_	_	_	_	_	_	_	_
geschlagen	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
oder	O	_	_	_	_	_	_	_	_
gewickelt	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
vnd	O	_	_	_	_	_	_	_	_
was	O	_	_	_	_	_	_	_	_
gemacht	O	_	_	_	_	_	_	_	_
mit	O	_	_	_	_	_	_	_	_
golde	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

Jtem	O	_	_	_	_	_	_	_	_
ein	O	_	_	_	_	_	_	_	_
gyeßkandel	O	_	_	_	_	_	_	_	_
zu	O	_	_	_	_	_	_	_	_
dem	O	_	_	_	_	_	_	_	_
handtwasser	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
was	O	_	_	_	_	_	_	_	_
gleich	O	_	_	_	_	_	_	_	_
dyses	O	_	_	_	_	_	_	_	_
wercks	O	_	_	_	_	_	_	_	_
vnd	O	_	_	_	_	_	_	_	_
zewges	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
wie	O	_	_	_	_	_	_	_	_
das	O	_	_	_	_	_	_	_	_
ytzgemelte	O	_	_	_	_	_	_	_	_
Becke	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

Als	O	_	_	_	_	_	_	_	_
nun	O	_	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_	_
selbigē	O	_	_	_	_	_	_	_	_
bryfe	O	_	_	_	_	_	_	_	_
gemacht	O	_	_	_	_	_	_	_	_
warē	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
als	O	_	_	_	_	_	_	_	_
dan̄	O	_	_	_	_	_	_	_	_
zu	O	_	_	_	_	_	_	_	_
hādt	O	_	_	_	_	_	_	_	_
gienge	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
Factore	O	_	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_	_
das	O	_	_	_	_	_	_	_	_
schyffe	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
vnd	O	_	_	_	_	_	_	_	_
antworthe	O	_	_	_	_	_	_	_	_
den	O	_	_	_	_	_	_	_	_
briefe	O	_	_	_	_	_	_	_	_
mit	O	_	_	_	_	_	_	_	_
dem	O	_	_	_	_	_	_	_	_
sylberen	O	_	_	_	_	_	_	_	_
Sygel	O	_	_	_	_	_	_	_	_
dē	O	_	_	_	_	_	_	_	_
haubtman	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
vn̄	O	_	_	_	_	_	_	_	_
name	O	_	_	_	_	_	_	_	_
auß	O	_	_	_	_	_	_	_	_
dem	O	_	_	_	_	_	_	_	_
schyff	O	_	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_	_
māne	O	_	_	_	_	_	_	_	_
so	O	_	_	_	_	_	_	_	_
darinne	O	_	_	_	_	_	_	_	_
zu	O	_	_	_	_	_	_	_	_
pfande	O	_	_	_	_	_	_	_	_
waren	O	_	_	_	_	_	_	_	_
gesetzte	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_

Als	O	_	_	_	_	_	_	_	_
nun	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
Künige	O	_	_	_	_	_	_	_	_
vername	O	_	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_	_
