TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
fast	O	_	_	_	_	_	_	_	_
nicht	O	_	_	_	_	_	_	_	_
wie	O	_	_	_	_	_	_	_	_
ich	O	_	_	_	_	_	_	_	_
es	O	_	_	_	_	_	_	_	_
machen	O	_	_	_	_	_	_	_	_
soll	O	_	_	_	_	_	_	_	_
muß	O	_	_	_	_	_	_	_	_
wohl	O	_	_	_	_	_	_	_	_
dabeÿ	O	_	_	_	_	_	_	_	_
sagen	O	_	_	_	_	_	_	_	_
Erl	O	_	_	_	_	_	_	_	_
hätten	O	_	_	_	_	_	_	_	_
nicht	O	_	_	_	_	_	_	_	_
Zeit	O	_	_	_	_	_	_	_	_
gehabt	O	_	_	_	_	_	_	_	_
selbst	O	_	_	_	_	_	_	_	_
Zu	O	_	_	_	_	_	_	_	_
schreiben	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
hätten	O	_	_	_	_	_	_	_	_
mir	O	_	_	_	_	_	_	_	_
geschriben	O	_	_	_	_	_	_	_	_
ich	O	_	_	_	_	_	_	_	_
solte	O	_	_	_	_	_	_	_	_
es	O	_	_	_	_	_	_	_	_
nur	O	_	_	_	_	_	_	_	_
aufsetzen	O	_	_	_	_	_	_	_	_
laßen	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
daß	O	_	_	_	_	_	_	_	_
so	O	_	_	_	_	_	_	_	_
Erl	O	_	_	_	_	_	_	_	_
mir	O	_	_	_	_	_	_	_	_
über	O	_	_	_	_	_	_	_	_
schickte	O	_	_	_	_	_	_	_	_
Zettel	O	_	_	_	_	_	_	_	_
wegen	O	_	_	_	_	_	_	_	_
deßen	O	_	_	_	_	_	_	_	_
daß	O	_	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_	_
forst	O	_	_	_	_	_	_	_	_
bedinden	O	_	_	_	_	_	_	_	_
alle	O	_	_	_	_	_	_	_	_
ihre	O	_	_	_	_	_	_	_	_
meinug	O	_	_	_	_	_	_	_	_
auf	O	_	_	_	_	_	_	_	_
setzen	O	_	_	_	_	_	_	_	_
solte˷	O	_	_	_	_	_	_	_	_
des	O	_	_	_	_	_	_	_	_
wind	O	_	_	_	_	_	_	_	_
bruches	O	_	_	_	_	_	_	_	_
halben	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
habe	O	_	_	_	_	_	_	_	_
watztorffen	B-PER	_	_	_	_	_	_	_	_
gewißen	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
er	O	_	_	_	_	_	_	_	_
meinde	O	_	_	_	_	_	_	_	_
aber	O	_	_	_	_	_	_	_	_
es	O	_	_	_	_	_	_	_	_
schickte	O	_	_	_	_	_	_	_	_
sich	O	_	_	_	_	_	_	_	_
so	O	_	_	_	_	_	_	_	_
nicht	O	_	_	_	_	_	_	_	_
wirde	O	_	_	_	_	_	_	_	_
auch	O	_	_	_	_	_	_	_	_
Erl	O	_	_	_	_	_	_	_	_
meinug	O	_	_	_	_	_	_	_	_
nicht	O	_	_	_	_	_	_	_	_
gewest	O	_	_	_	_	_	_	_	_
sein	O	_	_	_	_	_	_	_	_
daß	O	_	_	_	_	_	_	_	_
ein	O	_	_	_	_	_	_	_	_
ieder	O	_	_	_	_	_	_	_	_
abarde	O	_	_	_	_	_	_	_	_
solte	O	_	_	_	_	_	_	_	_
seine	O	_	_	_	_	_	_	_	_
gedancken	O	_	_	_	_	_	_	_	_
auf	O	_	_	_	_	_	_	_	_
Zeichnen	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
sondern	O	_	_	_	_	_	_	_	_
daß	O	_	_	_	_	_	_	_	_
sie	O	_	_	_	_	_	_	_	_
alle	O	_	_	_	_	_	_	_	_
seinen	O	_	_	_	_	_	_	_	_
auf	O	_	_	_	_	_	_	_	_
satz	O	_	_	_	_	_	_	_	_
solten	O	_	_	_	_	_	_	_	_
under	O	_	_	_	_	_	_	_	_
schreiben	O	_	_	_	_	_	_	_	_
und	O	_	_	_	_	_	_	_	_
also	O	_	_	_	_	_	_	_	_
nur	O	_	_	_	_	_	_	_	_
Einen	O	_	_	_	_	_	_	_	_
machen	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_

ich	O	_	_	_	_	_	_	_	_
sagte	O	_	_	_	_	_	_	_	_
aber	O	_	_	_	_	_	_	_	_
Erl	O	_	_	_	_	_	_	_	_
meinug	O	_	_	_	_	_	_	_	_
wöre	O	_	_	_	_	_	_	_	_
ein	O	_	_	_	_	_	_	_	_
ieder	O	_	_	_	_	_	_	_	_
solte	O	_	_	_	_	_	_	_	_
seine	O	_	_	_	_	_	_	_	_
gedancken	O	_	_	_	_	_	_	_	_
schreiben	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
wir	O	_	_	_	_	_	_	_	_
könden	O	_	_	_	_	_	_	_	_
her	O	_	_	_	_	_	_	_	_
nach	O	_	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_	_
sache	O	_	_	_	_	_	_	_	_
über	O	_	_	_	_	_	_	_	_
legen	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
da	O	_	_	_	_	_	_	_	_
sagte	O	_	_	_	_	_	_	_	_
er	O	_	_	_	_	_	_	_	_
es	O	_	_	_	_	_	_	_	_
seÿ	O	_	_	_	_	_	_	_	_
dises	O	_	_	_	_	_	_	_	_
an	O	_	_	_	_	_	_	_	_
andern	O	_	_	_	_	_	_	_	_
orden	O	_	_	_	_	_	_	_	_
nicht	O	_	_	_	_	_	_	_	_
gebreichlich	O	_	_	_	_	_	_	_	_

ich	O	_	_	_	_	_	_	_	_
andwordet	O	_	_	_	_	_	_	_	_
wir	O	_	_	_	_	_	_	_	_
richteten	O	_	_	_	_	_	_	_	_
unß	O	_	_	_	_	_	_	_	_
nicht	O	_	_	_	_	_	_	_	_
nach	O	_	_	_	_	_	_	_	_
andern	O	_	_	_	_	_	_	_	_
orden	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
wir	O	_	_	_	_	_	_	_	_
möchten	O	_	_	_	_	_	_	_	_
ia	O	_	_	_	_	_	_	_	_
thun	O	_	_	_	_	_	_	_	_
hir	O	_	_	_	_	_	_	_	_
waß	O	_	_	_	_	_	_	_	_
wir	O	_	_	_	_	_	_	_	_
wolten	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_

da	O	_	_	_	_	_	_	_	_
andwordet	O	_	_	_	_	_	_	_	_
er	O	_	_	_	_	_	_	_	_
mir	O	_	_	_	_	_	_	_	_
so	O	_	_	_	_	_	_	_	_
spitzich	O	_	_	_	_	_	_	_	_
Erl	O	_	_	_	_	_	_	_	_
wirden	O	_	_	_	_	_	_	_	_
wohl	O	_	_	_	_	_	_	_	_
nur	O	_	_	_	_	_	_	_	_
von	O	_	_	_	_	_	_	_	_
spechten	B-PER	_	_	_	_	_	_	_	_
einen	O	_	_	_	_	_	_	_	_
abarden	O	_	_	_	_	_	_	_	_
bericht	O	_	_	_	_	_	_	_	_
verlangen	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
ich	O	_	_	_	_	_	_	_	_
sagte	O	_	_	_	_	_	_	_	_
nein	O	_	_	_	_	_	_	_	_
von	O	_	_	_	_	_	_	_	_
allen	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
will	O	_	_	_	_	_	_	_	_
er	O	_	_	_	_	_	_	_	_
es	O	_	_	_	_	_	_	_	_
haben	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
da	O	_	_	_	_	_	_	_	_
stimpft	O	_	_	_	_	_	_	_	_
er	O	_	_	_	_	_	_	_	_
auf	O	_	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_	_
frömmig	O	_	_	_	_	_	_	_	_
keit	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_

meine	O	_	_	_	_	_	_	_	_
schwegerin	O	_	_	_	_	_	_	_	_
ist	O	_	_	_	_	_	_	_	_
auch	O	_	_	_	_	_	_	_	_
mit	O	_	_	_	_	_	_	_	_
sammt	O	_	_	_	_	_	_	_	_
2	O	_	_	_	_	_	_	_	_
kinder˷	O	_	_	_	_	_	_	_	_
sie	O	_	_	_	_	_	_	_	_
empfihlt	O	_	_	_	_	_	_	_	_
sich	O	_	_	_	_	_	_	_	_
Erl	O	_	_	_	_	_	_	_	_
und	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
liben	O	_	_	_	_	_	_	_	_
lorel	B-PER	_	_	_	_	_	_	_	_
1000	O	_	_	_	_	_	_	_	_
mahl	O	_	_	_	_	_	_	_	_
aufs	O	_	_	_	_	_	_	_	_
beste	O	_	_	_	_	_	_	_	_
nebst	O	_	_	_	_	_	_	_	_
mir	O	_	_	_	_	_	_	_	_
und	O	_	_	_	_	_	_	_	_
bruder	O	_	_	_	_	_	_	_	_
Careln	B-PER	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
wir	O	_	_	_	_	_	_	_	_
habe˷	O	_	_	_	_	_	_	_	_
auch	O	_	_	_	_	_	_	_	_
bunckta	O	_	_	_	_	_	_	_	_
teliberanta	O	_	_	_	_	_	_	_	_
bekommen	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
behalten	O	_	_	_	_	_	_	_	_
sie	O	_	_	_	_	_	_	_	_
diß	O	_	_	_	_	_	_	_	_
mahl	O	_	_	_	_	_	_	_	_
Zu	O	_	_	_	_	_	_	_	_
rick	O	_	_	_	_	_	_	_	_
weil	O	_	_	_	_	_	_	_	_
wir	O	_	_	_	_	_	_	_	_
gewiß	O	_	_	_	_	_	_	_	_
hoffen	O	_	_	_	_	_	_	_	_
Erl	O	_	_	_	_	_	_	_	_
Zu	O	_	_	_	_	_	_	_	_
sprechen	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
so	O	_	_	_	_	_	_	_	_
könde˷	O	_	_	_	_	_	_	_	_
wir	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
eberstorfische˷	O	_	_	_	_	_	_	_	_
meinung	O	_	_	_	_	_	_	_	_
t	O	_	_	_	_	_	_	_	_
mit	O	_	_	_	_	_	_	_	_
einand	O	_	_	_	_	_	_	_	_
hir	O	_	_	_	_	_	_	_	_
vollZihen	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
biß	O	_	_	_	_	_	_	_	_
da	O	_	_	_	_	_	_	_	_
hin	O	_	_	_	_	_	_	_	_
ich	O	_	_	_	_	_	_	_	_
nuhn	O	_	_	_	_	_	_	_	_
alles	O	_	_	_	_	_	_	_	_
verspare	O	_	_	_	_	_	_	_	_

mindlich	O	_	_	_	_	_	_	_	_
von	O	_	_	_	_	_	_	_	_
allen	O	_	_	_	_	_	_	_	_
mehr	O	_	_	_	_	_	_	_	_
meine	O	_	_	_	_	_	_	_	_
kinder	O	_	_	_	_	_	_	_	_
empfehle˷	O	_	_	_	_	_	_	_	_
sich	O	_	_	_	_	_	_	_	_
ihren	O	_	_	_	_	_	_	_	_
pfleg	O	_	_	_	_	_	_	_	_
vatter	O	_	_	_	_	_	_	_	_
Zu	O	_	_	_	_	_	_	_	_
gnaden	O	_	_	_	_	_	_	_	_
auch	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
lorel	B-PER	_	_	_	_	_	_	_	_

aller	O	_	_	_	_	_	_	_	_
liebster	O	_	_	_	_	_	_	_	_
24ster	O	_	_	_	_	_	_	_	_

A	O	_	_	_	_	_	_	_	_
Monsieur	O	_	_	_	_	_	_	_	_
Monsieur	B-PER	_	_	_	_	_	_	_	_
Le	I-PER	_	_	_	_	_	_	_	_
Comte	I-PER	_	_	_	_	_	_	_	_
Henry	I-PER	_	_	_	_	_	_	_	_
XXIVme	I-PER	_	_	_	_	_	_	_	_
Reuss	I-PER	_	_	_	_	_	_	_	_
Comte	I-PER	_	_	_	_	_	_	_	_
et	I-PER	_	_	_	_	_	_	_	_
Seigneur	I-PER	_	_	_	_	_	_	_	_
de	I-PER	_	_	_	_	_	_	_	_
Plauen	I-PER	_	_	_	_	B-LOC	_	_	_
.	O	_	_	_	_	_	_	_	_
p	O	_	_	_	_	_	_	_	_

Jch	O	_	_	_	_	_	_	_	_
hab	O	_	_	_	_	_	_	_	_
ietzt	O	_	_	_	_	_	_	_	_
eine	O	_	_	_	_	_	_	_	_
rechte	O	_	_	_	_	_	_	_	_
plage	O	_	_	_	_	_	_	_	_
watztorfs	B-PER	_	_	_	_	_	_	_	_
wegen	O	_	_	_	_	_	_	_	_
ich	O	_	_	_	_	_	_	_	_
wolte	O	_	_	_	_	_	_	_	_
gerne	O	_	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_	_
friden	O	_	_	_	_	_	_	_	_
von	O	_	_	_	_	_	_	_	_
ihm	O	_	_	_	_	_	_	_	_
geschiden	O	_	_	_	_	_	_	_	_
sein	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
und	O	_	_	_	_	_	_	_	_
ist	O	_	_	_	_	_	_	_	_
ein	O	_	_	_	_	_	_	_	_
haufen	O	_	_	_	_	_	_	_	_
Zwistichkeid	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
er	O	_	_	_	_	_	_	_	_
hatt	O	_	_	_	_	_	_	_	_
verlangt	O	_	_	_	_	_	_	_	_
ich	O	_	_	_	_	_	_	_	_
solte	O	_	_	_	_	_	_	_	_
seine	O	_	_	_	_	_	_	_	_
gefirde	O	_	_	_	_	_	_	_	_
gegen	O	_	_	_	_	_	_	_	_
register	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
waltung	O	_	_	_	_	_	_	_	_
durch	O	_	_	_	_	_	_	_	_
Zellern	B-PER	_	_	_	_	_	_	_	_
und	O	_	_	_	_	_	_	_	_
rudorffen	B-PER	_	_	_	_	_	_	_	_
laßen	O	_	_	_	_	_	_	_	_
durch	O	_	_	_	_	_	_	_	_
suchen	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
und	O	_	_	_	_	_	_	_	_
solt	O	_	_	_	_	_	_	_	_
ihmm	O	_	_	_	_	_	_	_	_
dann	O	_	_	_	_	_	_	_	_
selbst	O	_	_	_	_	_	_	_	_
über	O	_	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_	_
register	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
nebst	O	_	_	_	_	_	_	_	_
denn	O	_	_	_	_	_	_	_	_
geliferden	O	_	_	_	_	_	_	_	_
infentarien	O	_	_	_	_	_	_	_	_
Zeteln	O	_	_	_	_	_	_	_	_
und	O	_	_	_	_	_	_	_	_
sticken	O	_	_	_	_	_	_	_	_
quittiren	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
und	O	_	_	_	_	_	_	_	_
über	O	_	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_	_
gefirde	O	_	_	_	_	_	_	_	_
trauer	O	_	_	_	_	_	_	_	_
register	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
woriber	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
neid	B-PER	_	_	_	_	_	_	_	_
hard	I-PER	_	_	_	_	_	_	_	_
noch	O	_	_	_	_	_	_	_	_
rechnug	O	_	_	_	_	_	_	_	_
Zu	O	_	_	_	_	_	_	_	_
thun	O	_	_	_	_	_	_	_	_
hatt	O	_	_	_	_	_	_	_	_
und	O	_	_	_	_	_	_	_	_
daß	O	_	_	_	_	_	_	_	_
gelt	O	_	_	_	_	_	_	_	_
da	O	_	_	_	_	_	_	_	_
vor	O	_	_	_	_	_	_	_	_
auß	O	_	_	_	_	_	_	_	_
geZhalt	O	_	_	_	_	_	_	_	_
hatt	O	_	_	_	_	_	_	_	_
auch	O	_	_	_	_	_	_	_	_
über	O	_	_	_	_	_	_	_	_
ein	O	_	_	_	_	_	_	_	_
leder	O	_	_	_	_	_	_	_	_
register	O	_	_	_	_	_	_	_	_
so	O	_	_	_	_	_	_	_	_
er	O	_	_	_	_	_	_	_	_
auch	O	_	_	_	_	_	_	_	_
vor	O	_	_	_	_	_	_	_	_
sich	O	_	_	_	_	_	_	_	_
auf	O	_	_	_	_	_	_	_	_
geZeignet	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_

nuhn	O	_	_	_	_	_	_	_	_
hab	O	_	_	_	_	_	_	_	_
ich	O	_	_	_	_	_	_	_	_
es	O	_	_	_	_	_	_	_	_
Zellern	B-PER	_	_	_	_	_	_	_	_
und	O	_	_	_	_	_	_	_	_
rudorf	B-PER	_	_	_	_	_	_	_	_
alles	O	_	_	_	_	_	_	_	_
laßen	O	_	_	_	_	_	_	_	_
turch	O	_	_	_	_	_	_	_	_
gehen	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
sie	O	_	_	_	_	_	_	_	_
wollen	O	_	_	_	_	_	_	_	_
aber	O	_	_	_	_	_	_	_	_
keine	O	_	_	_	_	_	_	_	_
nodamina	O	_	_	_	_	_	_	_	_
da	O	_	_	_	_	_	_	_	_
beÿ	O	_	_	_	_	_	_	_	_
machen	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
sagen	O	_	_	_	_	_	_	_	_
sie	O	_	_	_	_	_	_	_	_
wirden	O	_	_	_	_	_	_	_	_
da	O	_	_	_	_	_	_	_	_
durch	O	_	_	_	_	_	_	_	_
nur	O	_	_	_	_	_	_	_	_
watztorfen	B-PER	_	_	_	_	_	_	_	_
eritieren	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
wollen	O	_	_	_	_	_	_	_	_
aber	O	_	_	_	_	_	_	_	_
auch	O	_	_	_	_	_	_	_	_
seine	O	_	_	_	_	_	_	_	_
register	O	_	_	_	_	_	_	_	_
nicht	O	_	_	_	_	_	_	_	_
under	O	_	_	_	_	_	_	_	_
schreibe˷	O	_	_	_	_	_	_	_	_
daß	O	_	_	_	_	_	_	_	_
es	O	_	_	_	_	_	_	_	_
alles	O	_	_	_	_	_	_	_	_
richtich	O	_	_	_	_	_	_	_	_
wöre	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_	_
demm	O	_	_	_	_	_	_	_	_
Zeller	B-PER	_	_	_	_	_	_	_	_
sagte	O	_	_	_	_	_	_	_	_
er	O	_	_	_	_	_	_	_	_
habe	O	_	_	_	_	_	_	_	_
sich	O	_	_	_	_	_	_	_	_
beÿ	O	_	_	_	_	_	_	_	_
seiner	O	_	_	_	_	_	_	_	_
bestallung	O	_	_	_	_	_	_	_	_
ausgebeden	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
daß	O	_	_	_	_	_	_	_	_
beÿ	O	_	_	_	_	_	_	_	_
ab	O	_	_	_	_	_	_	_	_
nahmme	O	_	_	_	_	_	_	_	_
aller	O	_	_	_	_	_	_	_	_
rechnug	O	_	_	_	_	_	_	_	_
iemand	O	_	_	_	_	_	_	_	_
von	O	_	_	_	_	_	_	_	_
Erl	O	_	_	_	_	_	_	_	_
leÿden	O	_	_	_	_	_	_	_	_
da	O	_	_	_	_	_	_	_	_
beÿ	O	_	_	_	_	_	_	_	_
wöre	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_

diser	O	_	_	_	_	_	_	_	_
punkt	O	_	_	_	_	_	_	_	_
wöre	O	_	_	_	_	_	_	_	_
nuhn	O	_	_	_	_	_	_	_	_
noch	O	_	_	_	_	_	_	_	_
nicht	O	_	_	_	_	_	_	_	_
resolfiret	O	_	_	_	_	_	_	_	_
worden	O	_	_	_	_	_	_	_	_
ob	O	_	_	_	_	_	_	_	_
mann	O	_	_	_	_	_	_	_	_
ihmm	O	_	_	_	_	_	_	_	_
will	O	_	_	_	_	_	_	_	_
fahren	O	_	_	_	_	_	_	_	_
wolte	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
also	O	_	_	_	_	_	_	_	_
möchte	O	_	_	_	_	_	_	_	_
er	O	_	_	_	_	_	_	_	_
sich	O	_	_	_	_	_	_	_	_
nicht	O	_	_	_	_	_	_	_	_
alleine	O	_	_	_	_	_	_	_	_
ohne	O	_	_	_	_	_	_	_	_
spezialen	O	_	_	_	_	_	_	_	_
befehl	O	_	_	_	_	_	_	_	_
von	O	_	_	_	_	_	_	_	_
unß	O	_	_	_	_	_	_	_	_
allen	O	_	_	_	_	_	_	_	_
mit	O	_	_	_	_	_	_	_	_
ihmm	O	_	_	_	_	_	_	_	_
bewirren	O	_	_	_	_	_	_	_	_
beföhlen	O	_	_	_	_	_	_	_	_
wir	O	_	_	_	_	_	_	_	_
es	O	_	_	_	_	_	_	_	_
aber	O	_	_	_	_	_	_	_	_
so	O	_	_	_	_	_	_	_	_
wolte	O	_	_	_	_	_	_	_	_
er	O	_	_	_	_	_	_	_	_
es	O	_	_	_	_	_	_	_	_
thun	O	_	_	_	_	_	_	_	_
ride	O	_	_	_	_	_	_	_	_
das	O	_	_	_	_	_	_	_	_
ich	O	_	_	_	_	_	_	_	_
dise	O	_	_	_	_	_	_	_	_
dinge	O	_	_	_	_	_	_	_	_
alle	O	_	_	_	_	_	_	_	_
versigelte	O	_	_	_	_	_	_	_	_
mit	O	_	_	_	_	_	_	_	_
watztorffen	B-PER	_	_	_	_	_	_	_	_
Zu	O	_	_	_	_	_	_	_	_
gleiche	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
biß	O	_	_	_	_	_	_	_	_
Carel	B-PER	_	_	_	_	_	_	_	_
und	O	_	_	_	_	_	_	_	_
Erl	O	_	_	_	_	_	_	_	_
da	O	_	_	_	_	_	_	_	_
Zu	O	_	_	_	_	_	_	_	_
kömmen	O	_	_	_	_	_	_	_	_
dann	O	_	_	_	_	_	_	_	_
wöre	O	_	_	_	_	_	_	_	_
es	O	_	_	_	_	_	_	_	_
etliche	O	_	_	_	_	_	_	_	_
stunden	O	_	_	_	_	_	_	_	_
arbeit	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
so	O	_	_	_	_	_	_	_	_
bemechtichte	O	_	_	_	_	_	_	_	_
er	O	_	_	_	_	_	_	_	_
sich	O	_	_	_	_	_	_	_	_
es	O	_	_	_	_	_	_	_	_
nicht	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
mann	O	_	_	_	_	_	_	_	_
dirfte	O	_	_	_	_	_	_	_	_
mit	O	_	_	_	_	_	_	_	_
ihmm	O	_	_	_	_	_	_	_	_
nicht	O	_	_	_	_	_	_	_	_
umb	O	_	_	_	_	_	_	_	_
gehen	O	_	_	_	_	_	_	_	_
wie	O	_	_	_	_	_	_	_	_
mit	O	_	_	_	_	_	_	_	_
andern	O	_	_	_	_	_	_	_	_
leÿden	O	_	_	_	_	_	_	_	_
thät	O	_	_	_	_	_	_	_	_
man˷	O	_	_	_	_	_	_	_	_
es	O	_	_	_	_	_	_	_	_
so	O	_	_	_	_	_	_	_	_
hätte	O	_	_	_	_	_	_	_	_
mann	O	_	_	_	_	_	_	_	_
ihmm	O	_	_	_	_	_	_	_	_
auf	O	_	_	_	_	_	_	_	_
denn	O	_	_	_	_	_	_	_	_
halße	O	_	_	_	_	_	_	_	_

nuhn	O	_	_	_	_	_	_	_	_
will	O	_	_	_	_	_	_	_	_
ich	O	_	_	_	_	_	_	_	_
ihmm	O	_	_	_	_	_	_	_	_
dises	O	_	_	_	_	_	_	_	_
sagen	O	_	_	_	_	_	_	_	_
weiß	O	_	_	_	_	_	_	_	_
nicht	O	_	_	_	_	_	_	_	_
ob	O	_	_	_	_	_	_	_	_
er	O	_	_	_	_	_	_	_	_
es	O	_	_	_	_	_	_	_	_
thun	O	_	_	_	_	_	_	_	_
wird	O	_	_	_	_	_	_	_	_
er	O	_	_	_	_	_	_	_	_
ist	O	_	_	_	_	_	_	_	_
gar	O	_	_	_	_	_	_	_	_
eigen	O	_	_	_	_	_	_	_	_
sinich	O	_	_	_	_	_	_	_	_
hab	O	_	_	_	_	_	_	_	_
ihmm	O	_	_	_	_	_	_	_	_
ein	O	_	_	_	_	_	_	_	_
wenig	O	_	_	_	_	_	_	_	_
meine	O	_	_	_	_	_	_	_	_
meinug	O	_	_	_	_	_	_	_	_
gesagt	O	_	_	_	_	_	_	_	_
hilft	O	_	_	_	_	_	_	_	_
nur	O	_	_	_	_	_	_	_	_
nicht	O	_	_	_	_	_	_	_	_
viel	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
er	O	_	_	_	_	_	_	_	_
wolte	O	_	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_	_
dinge	O	_	_	_	_	_	_	_	_
alle	O	_	_	_	_	_	_	_	_
wider	O	_	_	_	_	_	_	_	_
Zu	O	_	_	_	_	_	_	_	_
rick	O	_	_	_	_	_	_	_	_
haben	O	_	_	_	_	_	_	_	_
biß	O	_	_	_	_	_	_	_	_
er	O	_	_	_	_	_	_	_	_
quitird	O	_	_	_	_	_	_	_	_
wöre	O	_	_	_	_	_	_	_	_
über	O	_	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_	_
belege	O	_	_	_	_	_	_	_	_
welche	O	_	_	_	_	_	_	_	_
doch	O	_	_	_	_	_	_	_	_
ru	B-PER	_	_	_	_	_	_	_	_
dorfe˷	I-PER	_	_	_	_	_	_	_	_
Zu	O	_	_	_	_	_	_	_	_
seiner	O	_	_	_	_	_	_	_	_
rechnug	O	_	_	_	_	_	_	_	_
gehören	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_

er	O	_	_	_	_	_	_	_	_
sagte	O	_	_	_	_	_	_	_	_
warumb	O	_	_	_	_	_	_	_	_
ich	O	_	_	_	_	_	_	_	_
ihmm	O	_	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_	_
ieneral	O	_	_	_	_	_	_	_	_
quittung	O	_	_	_	_	_	_	_	_
nicht	O	_	_	_	_	_	_	_	_
hätte	O	_	_	_	_	_	_	_	_
wollen	O	_	_	_	_	_	_	_	_
so	O	_	_	_	_	_	_	_	_
under	O	_	_	_	_	_	_	_	_
schreiben	O	_	_	_	_	_	_	_	_
wie	O	_	_	_	_	_	_	_	_
er	O	_	_	_	_	_	_	_	_
sie	O	_	_	_	_	_	_	_	_
verlangt	O	_	_	_	_	_	_	_	_
hätte	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
so	O	_	_	_	_	_	_	_	_
miste	O	_	_	_	_	_	_	_	_
ich	O	_	_	_	_	_	_	_	_
nuhn	O	_	_	_	_	_	_	_	_
dises	O	_	_	_	_	_	_	_	_
alles	O	_	_	_	_	_	_	_	_
aparte	O	_	_	_	_	_	_	_	_
quitiren	O	_	_	_	_	_	_	_	_
Erl	O	_	_	_	_	_	_	_	_
hätten	O	_	_	_	_	_	_	_	_
sie	O	_	_	_	_	_	_	_	_
ihmm	O	_	_	_	_	_	_	_	_
gleich	O	_	_	_	_	_	_	_	_
wollen	O	_	_	_	_	_	_	_	_
under	O	_	_	_	_	_	_	_	_
schreiben	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
hätte˷	O	_	_	_	_	_	_	_	_
gesagt	O	_	_	_	_	_	_	_	_
sie	O	_	_	_	_	_	_	_	_
