TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
,	O	_	_	_	_	_	_	_	_
Poggiobonzo	B-LOC	_	_	_	_	_	_	_	_
flecken	I-LOC	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
aussen	O	_	_	_	_	_	_	_	_
vorm	O	_	_	_	_	_	_	_	_
Thor	O	_	_	_	_	_	_	_	_
(	O	_	_	_	_	_	_	_	_
2	O	_	_	_	_	_	_	_	_
meÿll	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
biß	O	_	_	_	_	_	_	_	_
Staggia	B-LOC	_	_	_	_	_	_	_	_
flecken	I-LOC	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
Siena	B-LOC	_	_	_	_	_	_	_	_
stadt	I-LOC	_	_	_	_	_	_	_	_
(	O	_	_	_	_	_	_	_	_
3	O	_	_	_	_	_	_	_	_
meÿll	O	_	_	_	_	_	_	_	_
facit	O	_	_	_	_	_	_	_	_
5	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
zu	O	_	_	_	_	_	_	_	_
S	B-LOC	_	_	_	_	_	_	_	_
Marcus	I-LOC	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
alda	O	_	_	_	_	_	_	_	_
gesehen	O	_	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_	_
Thumbkirch	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
so	O	_	_	_	_	_	_	_	_
gewaltig	O	_	_	_	_	_	_	_	_
schön	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
vnd	O	_	_	_	_	_	_	_	_
seindt	O	_	_	_	_	_	_	_	_
alle	O	_	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_	_
Bäpste	O	_	_	_	_	_	_	_	_
darinnen	O	_	_	_	_	_	_	_	_
gehawen	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

Jn	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
libroreÿ	O	_	_	_	_	_	_	_	_
(	O	_	_	_	_	_	_	_	_
welche	O	_	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
Kirchen	O	_	_	_	_	_	_	_	_
)	O	_	_	_	_	_	_	_	_
seindt	O	_	_	_	_	_	_	_	_
ettlich	O	_	_	_	_	_	_	_	_
schöne	O	_	_	_	_	_	_	_	_
gemeldte	O	_	_	_	_	_	_	_	_
zusehen	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

Den	O	_	_	_	_	_	_	_	_
30	O	_	_	_	_	_	_	_	_
Sept	O	_	_	_	_	_	_	_	_
☉	O	_	_	_	_	_	_	_	_
biß	O	_	_	_	_	_	_	_	_
gehn	O	_	_	_	_	_	_	_	_
Montarolo	B-LOC	_	_	_	_	_	_	_	_
dorf	I-LOC	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
Lůcignano	B-LOC	_	_	_	_	_	_	_	_
dorf	I-LOC	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
buonconvento	B-LOC	_	_	_	_	_	_	_	_
dorf	I-LOC	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
Torniero	B-LOC	_	_	_	_	_	_	_	_
dorf	I-LOC	_	_	_	_	_	_	_	_
alla	I-LOC	_	_	_	_	_	_	_	_
Campana	I-LOC	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
3	O	_	_	_	_	_	_	_	_
meÿll	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
biß	O	_	_	_	_	_	_	_	_
S	B-LOC	_	_	_	_	B-PER	_	_	_
Quirico	I-LOC	_	_	_	_	I-PER	_	_	_
städtlein	I-LOC	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
Alla	O	_	_	_	_	_	_	_	_
Schala	O	_	_	_	_	_	_	_	_
hosteria	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
Radicofoni	B-LOC	_	_	_	_	_	_	_	_
mitt	O	_	_	_	_	_	_	_	_
einem	O	_	_	_	_	_	_	_	_
städtlein	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
vnten	O	_	_	_	_	_	_	_	_
im	O	_	_	_	_	_	_	_	_
wirtßhaůse	O	_	_	_	_	_	_	_	_
(	O	_	_	_	_	_	_	_	_
3	O	_	_	_	_	_	_	_	_
meill	O	_	_	_	_	_	_	_	_
facit	O	_	_	_	_	_	_	_	_
6	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

Den	O	_	_	_	_	_	_	_	_
5	O	_	_	_	_	_	_	_	_
Octobris	O	_	_	_	_	_	_	_	_
♀	O	_	_	_	_	_	_	_	_
besehen	O	_	_	_	_	_	_	_	_
daz	O	_	_	_	_	_	_	_	_
Pallatium	O	_	_	_	_	_	_	_	_
papale	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
darinnen	O	_	_	_	_	_	_	_	_
Bibliotheca	O	_	_	_	_	_	_	_	_
Vaticana	O	_	_	_	_	_	_	_	_
;	O	_	_	_	_	_	_	_	_
Jn	O	_	_	_	_	_	_	_	_
einer	O	_	_	_	_	_	_	_	_
Capellen	O	_	_	_	_	_	_	_	_
daselbsten	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
ein	O	_	_	_	_	_	_	_	_
Gemeldte	O	_	_	_	_	_	_	_	_
des	O	_	_	_	_	_	_	_	_
Jüngsten	O	_	_	_	_	_	_	_	_
gerichtes	O	_	_	_	_	_	_	_	_
von	O	_	_	_	_	_	_	_	_
Michaël	B-PER	_	_	_	_	_	_	_	_
Angelo	I-PER	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

S	B-LOC	_	_	_	_	B-PER	_	_	_
Sebastiano	I-LOC	_	_	_	_	I-PER	_	_	_
Kirche	I-LOC	_	_	_	_	_	_	_	_
;	O	_	_	_	_	_	_	_	_
Thermae	B-LOC	_	_	_	_	_	_	_	_
Antonianae	I-LOC	_	_	_	_	B-PER	_	_	_
;	O	_	_	_	_	_	_	_	_
Templum	B-LOC	_	_	_	_	_	_	_	_
Faumi	I-LOC	_	_	_	_	B-PER	_	_	_
.	O	_	_	_	_	_	_	_	_

Den	O	_	_	_	_	_	_	_	_
10	O	_	_	_	_	_	_	_	_
Octobris	O	_	_	_	_	_	_	_	_
☿	O	_	_	_	_	_	_	_	_
biß	O	_	_	_	_	_	_	_	_
Terracina	B-LOC	_	_	_	_	_	_	_	_
alte	I-LOC	_	_	_	_	_	_	_	_
stadt	I-LOC	_	_	_	_	_	_	_	_
dabeÿ	O	_	_	_	_	_	_	_	_
daz	O	_	_	_	_	_	_	_	_
mare	B-LOC	_	_	_	_	_	_	_	_
Tyethenum	I-LOC	_	_	_	_	_	_	_	_
(	O	_	_	_	_	_	_	_	_
Napolitanisch	O	_	_	_	_	_	_	_	_
gebieth	O	_	_	_	_	_	_	_	_
)	O	_	_	_	_	_	_	_	_
Monticello	B-LOC	_	_	_	_	_	_	_	_
stadt	I-LOC	_	_	_	_	_	_	_	_
alda	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
einlaß	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
Fundi	B-LOC	_	_	_	_	_	_	_	_
stadt	I-LOC	_	_	_	_	_	_	_	_
4	O	_	_	_	_	_	_	_	_
meill	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
biß	O	_	_	_	_	_	_	_	_
Vetri	B-LOC	_	_	_	_	_	_	_	_
stadt	I-LOC	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
Amiche	B-LOC	_	_	_	_	_	_	_	_
stadt	I-LOC	_	_	_	_	_	_	_	_
alda	O	_	_	_	_	_	_	_	_
noch	O	_	_	_	_	_	_	_	_
ein	O	_	_	_	_	_	_	_	_
Thurn	O	_	_	_	_	_	_	_	_
zusehen	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

Den	O	_	_	_	_	_	_	_	_
26	O	_	_	_	_	_	_	_	_
Octobris	O	_	_	_	_	_	_	_	_
♀	O	_	_	_	_	_	_	_	_
alda	O	_	_	_	_	_	_	_	_
wegen	O	_	_	_	_	_	_	_	_
vngestüme	O	_	_	_	_	_	_	_	_
still	O	_	_	_	_	_	_	_	_
gelegen	O	_	_	_	_	_	_	_	_
;	O	_	_	_	_	_	_	_	_
daselbst	O	_	_	_	_	_	_	_	_
bawmwoll	O	_	_	_	_	_	_	_	_
gewachsen	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

Den	O	_	_	_	_	_	_	_	_
29	O	_	_	_	_	_	_	_	_
Octobris	O	_	_	_	_	_	_	_	_
☽	O	_	_	_	_	_	_	_	_
besehen	O	_	_	_	_	_	_	_	_
daz	O	_	_	_	_	_	_	_	_
Arsenall	O	_	_	_	_	_	_	_	_
daselbst	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
so	O	_	_	_	_	_	_	_	_
am	O	_	_	_	_	_	_	_	_
ende	O	_	_	_	_	_	_	_	_
des	O	_	_	_	_	_	_	_	_
Ports	O	_	_	_	_	_	_	_	_
gebawett	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

Den	O	_	_	_	_	_	_	_	_
31	O	_	_	_	_	_	_	_	_
Octobris	O	_	_	_	_	_	_	_	_
☿	O	_	_	_	_	_	_	_	_
biß	O	_	_	_	_	_	_	_	_
gehn	O	_	_	_	_	_	_	_	_
Porto	B-LOC	_	_	_	_	_	_	_	_
scůso	I-LOC	_	_	_	_	_	_	_	_
dabeÿ	O	_	_	_	_	_	_	_	_
Cannamele	O	_	_	_	_	_	_	_	_
oder	O	_	_	_	_	_	_	_	_
zucker	O	_	_	_	_	_	_	_	_
wächst	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
Mottacamastra	B-LOC	_	_	_	_	_	_	_	_
stadt	I-LOC	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
Lacůlia	B-LOC	_	_	_	_	_	_	_	_
stadt	I-LOC	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
Faraglione	B-LOC	_	_	_	_	_	_	_	_
di	I-LOC	_	_	_	_	_	_	_	_
Catania	I-LOC	_	_	_	_	_	_	_	_
,	I-LOC	_	_	_	_	_	_	_	_
Jnsell	I-LOC	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
Giacis	B-LOC	_	_	_	_	_	_	_	_
stadt	I-LOC	_	_	_	_	_	_	_	_
;	O	_	_	_	_	_	_	_	_
Capo	B-LOC	_	_	_	_	_	_	_	_
di	I-LOC	_	_	_	_	_	_	_	_
molino	I-LOC	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
Catania	B-LOC	_	_	_	_	_	_	_	_
stadt	I-LOC	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
Cammerlocanda	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
6	O	_	_	_	_	_	_	_	_
meill	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
alda	O	_	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_	_
grösseste	O	_	_	_	_	_	_	_	_
glocke	O	_	_	_	_	_	_	_	_
sein	O	_	_	_	_	_	_	_	_
soll	O	_	_	_	_	_	_	_	_
so	O	_	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_	_
Sicilia	B-LOC	_	_	_	_	_	_	_	_
vnd	O	_	_	_	_	_	_	_	_
Italia	B-LOC	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

Den	O	_	_	_	_	_	_	_	_
25	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
☉	O	_	_	_	_	_	_	_	_
26	O	_	_	_	_	_	_	_	_
Nov	O	_	_	_	_	_	_	_	_
☽	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
still	O	_	_	_	_	_	_	_	_
gelegen	O	_	_	_	_	_	_	_	_
wegen	O	_	_	_	_	_	_	_	_
vngestüme	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

Den	O	_	_	_	_	_	_	_	_
27	O	_	_	_	_	_	_	_	_
Decembris	O	_	_	_	_	_	_	_	_
♃	O	_	_	_	_	_	_	_	_
biß	O	_	_	_	_	_	_	_	_
Longoguardia	B-LOC	_	_	_	_	_	_	_	_
stadt	I-LOC	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
Fiume	B-LOC	_	_	_	_	_	_	_	_
freddo	I-LOC	_	_	_	_	_	_	_	_
stadt	I-LOC	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
S	B-LOC	_	_	_	_	_	_	_	_
Nuciera	I-LOC	_	_	_	_	_	_	_	_
stadt	I-LOC	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
Paola	B-LOC	_	_	_	_	_	_	_	_
stadt	I-LOC	_	_	_	_	_	_	_	_
3	O	_	_	_	_	_	_	_	_
meÿll	O	_	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
nachtt	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
biß	O	_	_	_	_	_	_	_	_
Viscaůla	B-LOC	_	_	_	_	_	_	_	_
stadt	I-LOC	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
La	B-LOC	_	_	_	_	_	_	_	_
guardia	I-LOC	_	_	_	_	_	_	_	_
stadt	I-LOC	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
Citrara	B-LOC	_	_	_	_	_	_	_	_
stadt	I-LOC	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
Belvedere	B-LOC	_	_	_	_	_	_	_	_
stadt	I-LOC	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
Lo	B-LOC	_	_	_	_	_	_	_	_
Diamante	I-LOC	_	_	_	_	_	_	_	_
stadt	I-LOC	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
Cerello	B-LOC	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
Schalia	B-LOC	_	_	_	_	_	_	_	_
stadt	I-LOC	_	_	_	_	_	_	_	_
(	O	_	_	_	_	_	_	_	_
Basilicada	B-LOC	_	_	_	_	_	_	_	_
)	O	_	_	_	_	_	_	_	_
Castracuco	B-LOC	_	_	_	_	_	_	_	_
stadt	I-LOC	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
Marathea	B-LOC	_	_	_	_	_	_	_	_
stadt	I-LOC	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
Luinato	B-LOC	_	_	_	_	_	_	_	_
stadt	I-LOC	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
Polycastro	B-LOC	_	_	_	_	_	_	_	_
stad	I-LOC	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
Camaroto	B-LOC	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
18	O	_	_	_	_	_	_	_	_
meÿlen	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

Den	O	_	_	_	_	_	_	_	_
22	O	_	_	_	_	_	_	_	_
Apr	O	_	_	_	_	_	_	_	_
♂	O	_	_	_	_	_	_	_	_
besehen	O	_	_	_	_	_	_	_	_
Castel	B-LOC	_	_	_	_	_	_	_	_
nuova	I-LOC	_	_	_	_	_	_	_	_
nach	O	_	_	_	_	_	_	_	_
dem	O	_	_	_	_	_	_	_	_
Portt	O	_	_	_	_	_	_	_	_
hinaůß	O	_	_	_	_	_	_	_	_
gelegen	O	_	_	_	_	_	_	_	_
alda	O	_	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
thuer	O	_	_	_	_	_	_	_	_
noch	O	_	_	_	_	_	_	_	_
ein	O	_	_	_	_	_	_	_	_
Kůgell	O	_	_	_	_	_	_	_	_
steckett	O	_	_	_	_	_	_	_	_
so	O	_	_	_	_	_	_	_	_
zur	O	_	_	_	_	_	_	_	_
zeitt	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
belägerůng	O	_	_	_	_	_	_	_	_
ist	O	_	_	_	_	_	_	_	_
hineingeschossen	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

den	O	_	_	_	_	_	_	_	_
3	O	_	_	_	_	_	_	_	_
Junÿ	O	_	_	_	_	_	_	_	_
♂	O	_	_	_	_	_	_	_	_
biß	O	_	_	_	_	_	_	_	_
Pauzan	B-LOC	_	_	_	_	_	_	_	_
dorf	I-LOC	_	_	_	_	_	_	_	_
auf	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
l	O	_	_	_	_	_	_	_	_
s	O	_	_	_	_	_	_	_	_
über	O	_	_	_	_	_	_	_	_
den	O	_	_	_	_	_	_	_	_
fluß	B-LOC	_	_	_	_	_	_	_	_
Gargiglion	I-LOC	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
Trajetta	B-LOC	_	_	_	_	_	_	_	_
stadt	I-LOC	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
Castel	O	_	_	_	_	_	_	_	_
honorato	O	_	_	_	_	_	_	_	_
;	O	_	_	_	_	_	_	_	_
Marangola	B-LOC	_	_	_	_	_	_	_	_
stadt	I-LOC	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
Mola	B-LOC	_	_	_	_	_	_	_	_
stadt	I-LOC	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
oben	O	_	_	_	_	_	_	_	_
Castellone	O	_	_	_	_	_	_	_	_
’	O	_	_	_	_	_	_	_	_
3	O	_	_	_	_	_	_	_	_
meill	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
mitt	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
barcke	O	_	_	_	_	_	_	_	_
darnach	O	_	_	_	_	_	_	_	_
gehn	O	_	_	_	_	_	_	_	_
Cajeta	B-LOC	_	_	_	_	_	_	_	_
stadt	I-LOC	_	_	_	_	_	_	_	_
vnd	O	_	_	_	_	_	_	_	_
Vestung	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
hin	O	_	_	_	_	_	_	_	_
vnd	O	_	_	_	_	_	_	_	_
wieder	O	_	_	_	_	_	_	_	_
2	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
meillen	O	_	_	_	_	_	_	_	_
:	O	_	_	_	_	_	_	_	_

den	O	_	_	_	_	_	_	_	_
5	O	_	_	_	_	_	_	_	_
Junÿ	O	_	_	_	_	_	_	_	_
♃	O	_	_	_	_	_	_	_	_
biß	O	_	_	_	_	_	_	_	_
Cece	B-LOC	_	_	_	_	_	_	_	_
stadt	I-LOC	_	_	_	_	_	_	_	_
aufm	O	_	_	_	_	_	_	_	_
berge	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
Sermonetta	B-LOC	_	_	_	_	_	_	_	_
stadt	I-LOC	_	_	_	_	_	_	_	_
2	O	_	_	_	_	_	_	_	_
½	O	_	_	_	_	_	_	_	_
meÿll	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
biß	O	_	_	_	_	_	_	_	_
Cuore	B-LOC	_	_	_	_	_	_	_	_
stadt	I-LOC	_	_	_	_	_	_	_	_
auf	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
r	O	_	_	_	_	_	_	_	_
s	O	_	_	_	_	_	_	_	_
Velitri	B-LOC	_	_	_	_	_	_	_	_
stadt	I-LOC	_	_	_	_	_	_	_	_
zur	O	_	_	_	_	_	_	_	_
Kron	O	_	_	_	_	_	_	_	_
(	O	_	_	_	_	_	_	_	_
3	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
facit	O	_	_	_	_	_	_	_	_
5	O	_	_	_	_	_	_	_	_
1	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
2	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

den	O	_	_	_	_	_	_	_	_
19	O	_	_	_	_	_	_	_	_
Junÿ	O	_	_	_	_	_	_	_	_
♃	O	_	_	_	_	_	_	_	_
beÿm	O	_	_	_	_	_	_	_	_
Lelio	B-PER	_	_	_	_	_	_	_	_
Bersotti	I-PER	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
alli	O	_	_	_	_	_	_	_	_
stipeti	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
darnach	O	_	_	_	_	_	_	_	_
biß	O	_	_	_	_	_	_	_	_
San	O	_	_	_	_	_	_	_	_
Lucia	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
hosteria	O	_	_	_	_	_	_	_	_
(	O	_	_	_	_	_	_	_	_
2	O	_	_	_	_	_	_	_	_
meÿll	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

den	O	_	_	_	_	_	_	_	_
20	O	_	_	_	_	_	_	_	_
Junÿ	O	_	_	_	_	_	_	_	_
♀	O	_	_	_	_	_	_	_	_
biß	O	_	_	_	_	_	_	_	_
Pistoja	B-LOC	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
Alla	O	_	_	_	_	_	_	_	_
croce	O	_	_	_	_	_	_	_	_
hosteria	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
Spidaletto	B-LOC	_	_	_	_	_	_	_	_
hosteria	I-LOC	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
4	O	_	_	_	_	_	_	_	_
meÿll	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
biß	O	_	_	_	_	_	_	_	_
(	O	_	_	_	_	_	_	_	_
Bononesisch	O	_	_	_	_	_	_	_	_
gebieth	O	_	_	_	_	_	_	_	_
)	O	_	_	_	_	_	_	_	_
Moscacchia	B-LOC	_	_	_	_	_	_	_	_
dorf	I-LOC	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
Lize	O	_	_	_	_	_	_	_	_
casale	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
Ariolo	B-LOC	_	_	_	_	_	_	_	_
dorf	I-LOC	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
Lissano	B-LOC	_	_	_	_	_	_	_	_
dorf	I-LOC	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
Vergato	B-LOC	_	_	_	_	_	_	_	_
Burgo	I-LOC	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
4	O	_	_	_	_	_	_	_	_
meill	O	_	_	_	_	_	_	_	_
½	O	_	_	_	_	_	_	_	_
facit	O	_	_	_	_	_	_	_	_
8	O	_	_	_	_	_	_	_	_
½	O	_	_	_	_	_	_	_	_
allo	O	_	_	_	_	_	_	_	_
montone	O	_	_	_	_	_	_	_	_
;	O	_	_	_	_	_	_	_	_
(	O	_	_	_	_	_	_	_	_
gefallen	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

Quem	O	_	_	_	_	_	_	_	_
prope	O	_	_	_	_	_	_	_	_
Jordanem	B-LOC	_	_	_	_	_	_	_	_
Baptista	B-PER	_	_	_	_	_	_	_	_
vocaverat	O	_	_	_	_	_	_	_	_
agnum	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
En	O	_	_	_	_	_	_	_	_
tibi	O	_	_	_	_	_	_	_	_
sub	O	_	_	_	_	_	_	_	_
puero	O	_	_	_	_	_	_	_	_
dat	O	_	_	_	_	_	_	_	_
faber	O	_	_	_	_	_	_	_	_
ultro	O	_	_	_	_	_	_	_	_
Joseph	B-PER	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
Criminsa	O	_	_	_	_	_	_	_	_
se	O	_	_	_	_	_	_	_	_
roseo	O	_	_	_	_	_	_	_	_
tetersit	O	_	_	_	_	_	_	_	_
avita	O	_	_	_	_	_	_	_	_
cruore	O	_	_	_	_	_	_	_	_
Jam	O	_	_	_	_	_	_	_	_
tua	O	_	_	_	_	_	_	_	_
teterget	O	_	_	_	_	_	_	_	_
crimine	O	_	_	_	_	_	_	_	_
morte	O	_	_	_	_	_	_	_	_
sua	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

Weÿter	O	_	_	_	_	_	_	_	_
im	O	_	_	_	_	_	_	_	_
refethorio	O	_	_	_	_	_	_	_	_
ein	O	_	_	_	_	_	_	_	_
schön	O	_	_	_	_	_	_	_	_
gemeldte	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
Caena	O	_	_	_	_	_	_	_	_
Dei	B-PER	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
alleß	O	_	_	_	_	_	_	_	_
so	O	_	_	_	_	_	_	_	_
lebendig	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
wie	O	_	_	_	_	_	_	_	_
sie	O	_	_	_	_	_	_	_	_
fragen	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
wer	O	_	_	_	_	_	_	_	_
Xrum	B-PER	_	_	_	_	_	_	_	_
verrathen	O	_	_	_	_	_	_	_	_
wölle	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

den	O	_	_	_	_	_	_	_	_
25	O	_	_	_	_	_	_	_	_
Junÿ	O	_	_	_	_	_	_	_	_
☿	O	_	_	_	_	_	_	_	_
biß	O	_	_	_	_	_	_	_	_
Castione	B-LOC	_	_	_	_	_	_	_	_
Castell	I-LOC	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
(	O	_	_	_	_	_	_	_	_
veronesisch	O	_	_	_	_	_	_	_	_
gebieth	O	_	_	_	_	_	_	_	_
)	O	_	_	_	_	_	_	_	_
Pelealocco	O	_	_	_	_	_	_	_	_
Casale	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
S	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
zenone	O	_	_	_	_	_	_	_	_
wirtzhaůß	O	_	_	_	_	_	_	_	_
2	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
1	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
2	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
biß	O	_	_	_	_	_	_	_	_
Castell	B-LOC	_	_	_	_	_	_	_	_
franco	I-LOC	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
villa	B-LOC	_	_	_	_	_	_	_	_
franca	I-LOC	_	_	_	_	_	_	_	_
dorf	I-LOC	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
Verona	B-LOC	_	_	_	_	_	_	_	_
stadt	I-LOC	_	_	_	_	_	_	_	_
alla	O	_	_	_	_	_	_	_	_
